c Exact - branch main commit 8dac976
c Reading input file, expected format is wbo
c     bounds 637322 >= 0 @ 2.24208, 1831
c     bounds 636930 >= 0 @ 2.24411, 1831
c     bounds 636897 >= 0 @ 2.24604, 1831
c     bounds 636881 >= 0 @ 2.24786, 1831
c     bounds 635249 >= 0 @ 2.25041, 1831
c     bounds 631661 >= 0 @ 2.25255, 1831
c     bounds 631421 >= 0 @ 2.25494, 1831
c     bounds 631405 >= 0 @ 2.25701, 1831
c     bounds 631369 >= 0 @ 2.25898, 1831
c     bounds 630793 >= 0 @ 2.26116, 1831
c     bounds 630217 >= 0 @ 2.26328, 1831
c     bounds 630073 >= 0 @ 2.26545, 1831
c     bounds 629877 >= 0 @ 2.2676, 1831
c     bounds 629708 >= 0 @ 2.26967, 1831
c     bounds 627004 >= 0 @ 2.27217, 1831
c     bounds 625483 >= 0 @ 2.27455, 1831
c     bounds 625314 >= 0 @ 2.27695, 1831
c     bounds 625250 >= 0 @ 2.27896, 1831
c     bounds 624850 >= 0 @ 2.28111, 1831
c     bounds 623889 >= 0 @ 2.28344, 1831
c     bounds 621680 >= 0 @ 2.28568, 1831
c     bounds 620679 >= 0 @ 2.28795, 1831
c     bounds 619304 >= 0 @ 2.29018, 1831
c     bounds 619079 >= 0 @ 2.29253, 1831
c     bounds 619054 >= 0 @ 2.29461, 1831
c     bounds 618826 >= 0 @ 2.29681, 1831
c     bounds 618586 >= 0 @ 2.29886, 1831
c     bounds 618570 >= 0 @ 2.30073, 1831
c     bounds 617442 >= 0 @ 2.3031, 1831
c     bounds 616017 >= 0 @ 2.30536, 1831
c     bounds 615777 >= 0 @ 2.30759, 1831
c     bounds 615761 >= 0 @ 2.30948, 1831
c     bounds 615512 >= 0 @ 2.31184, 1831
c     bounds 614137 >= 0 @ 2.31394, 1831
c     bounds 613928 >= 0 @ 2.31853, 1832
c     bounds 612281 >= 0 @ 2.32448, 1837
c     bounds 611478 >= 0 @ 2.35188, 1853
c     bounds 610517 >= 0 @ 2.35581, 1857
c     bounds 606690 >= 0 @ 2.3705, 1865
c     bounds 606357 >= 0 @ 2.3736, 1866
c     bounds 604809 >= 0 @ 2.37983, 1873
c     bounds 603689 >= 0 @ 2.38223, 1873
c     bounds 603653 >= 0 @ 2.38444, 1873
c     bounds 603645 >= 0 @ 2.38882, 1874
c     bounds 603641 >= 0 @ 2.39079, 1874
c     bounds 603637 >= 0 @ 2.39264, 1874
c     bounds 601873 >= 0 @ 2.39584, 1876
c     bounds 600394 >= 0 @ 2.42054, 1897
c     bounds 600383 >= 0 @ 2.42292, 1897
c     bounds 600358 >= 0 @ 2.42487, 1897
c     bounds 598534 >= 0 @ 2.42734, 1897
c     bounds 598513 >= 0 @ 2.42979, 1897
c     bounds 598509 >= 0 @ 2.43166, 1897
c     bounds 598309 >= 0 @ 2.43545, 1898
c     bounds 598253 >= 0 @ 2.43941, 1903
c     bounds 598228 >= 0 @ 2.44241, 1904
c     bounds 597748 >= 0 @ 2.45054, 1905
c     bounds 597703 >= 0 @ 2.45289, 1905
c     bounds 597332 >= 0 @ 2.4673, 1909
c     bounds 596687 >= 0 @ 2.48221, 1921
c     bounds 596606 >= 0 @ 2.48564, 1922
c     bounds 596557 >= 0 @ 2.48774, 1922
c     bounds 596301 >= 0 @ 2.49006, 1922
c     bounds 595384 >= 0 @ 2.4926, 1922
c     bounds 591540 >= 0 @ 2.4949, 1922
c     bounds 591539 >= 0 @ 2.49703, 1922
c     bounds 590171 >= 0 @ 2.50899, 1925
c 2000 confls 4994 constrs 2076 vars
c INPROCESSING 0.0302382 proptime 383092 prop/sec 6.43662 prop/ca
c     bounds 590169 >= 0 @ 2.6551, 2018
c     bounds 586161 >= 0 @ 2.65853, 2026
c     bounds 584312 >= 0 @ 2.68739, 2035
c     bounds 584179 >= 0 @ 2.72793, 2057
c     bounds 583182 >= 0 @ 3.71569, 2385
c     bounds 582776 >= 0 @ 3.73363, 2389
c 3000 confls 5701 constrs 2076 vars
c     bounds 582698 >= 0 @ 4.80775, 3604
c 4000 confls 6703 constrs 2076 vars
c 5000 confls 7703 constrs 2076 vars
c 6000 confls 8703 constrs 2076 vars
c INPROCESSING 0.230983 proptime 767693 prop/sec 0.575338 prop/ca
c 7000 confls 8613 constrs 2076 vars
c     bounds 580875 >= 0 @ 5.77605, 7252
c     bounds 580061 >= 0 @ 5.89258, 7340
c     bounds 578619 >= 0 @ 6.45976, 7436
c     bounds 577179 >= 0 @ 6.46421, 7437
c     bounds 569783 >= 0 @ 6.46785, 7438
c 8000 confls 9623 constrs 2076 vars
c 9000 confls 10623 constrs 2076 vars
c 10000 confls 11623 constrs 2076 vars
c 11000 confls 12623 constrs 2076 vars
c 12000 confls 13623 constrs 2076 vars
c INPROCESSING 0.877723 proptime 468919 prop/sec 0.511843 prop/ca
c     bounds 567646 >= 0 @ 9.31582, 12132
c     bounds 566398 >= 0 @ 10.21, 12533
c     bounds 564602 >= 0 @ 10.4071, 12631
c     bounds 564422 >= 0 @ 10.4136, 12635
c     bounds 564301 >= 0 @ 10.4416, 12646
c     bounds 564300 >= 0 @ 10.4451, 12646
c     bounds 560700 >= 0 @ 10.4548, 12652
c     bounds 560220 >= 0 @ 10.4808, 12671
c     bounds 559140 >= 0 @ 10.4837, 12671
c     bounds 558133 >= 0 @ 10.5053, 12686
c     bounds 558058 >= 0 @ 10.5105, 12687
c     bounds 557768 >= 0 @ 10.7548, 12834
c     bounds 556808 >= 0 @ 10.8006, 12847
c     bounds 556179 >= 0 @ 10.8068, 12848
c     bounds 556128 >= 0 @ 10.8353, 12872
c     bounds 553763 >= 0 @ 11.034, 12916
c     bounds 553043 >= 0 @ 11.0407, 12922
c     bounds 552928 >= 0 @ 11.0493, 12931
c     bounds 552917 >= 0 @ 11.1435, 12964
c     bounds 552373 >= 0 @ 11.157, 12975
c     bounds 552136 >= 0 @ 11.1702, 12982
c     bounds 551317 >= 0 @ 11.1821, 12984
c     bounds 551297 >= 0 @ 11.1875, 12986
c 13000 confls 11666 constrs 2076 vars
c     bounds 551248 >= 0 @ 11.2468, 13074
c     bounds 551144 >= 0 @ 11.2494, 13075
c     bounds 550892 >= 0 @ 11.2836, 13104
c     bounds 550615 >= 0 @ 11.2973, 13110
c     bounds 548335 >= 0 @ 11.3009, 13113
c     bounds 547699 >= 0 @ 11.3185, 13122
c     bounds 546754 >= 0 @ 11.3953, 13141
c     bounds 546384 >= 0 @ 11.4569, 13157
c     bounds 546313 >= 0 @ 11.488, 13171
c     bounds 543813 >= 0 @ 11.5069, 13186
c     bounds 543732 >= 0 @ 11.5112, 13187
c     bounds 543723 >= 0 @ 11.5137, 13187
c     bounds 543719 >= 0 @ 11.5159, 13187
c     bounds 543619 >= 0 @ 11.5184, 13187
c     bounds 543363 >= 0 @ 11.5209, 13187
c     bounds 543314 >= 0 @ 11.5236, 13187
c     bounds 543233 >= 0 @ 11.5259, 13187
c     bounds 542833 >= 0 @ 11.5286, 13187
c     bounds 541872 >= 0 @ 11.5313, 13187
c     bounds 541343 >= 0 @ 11.5339, 13187
c     bounds 539134 >= 0 @ 11.5367, 13187
c     bounds 536218 >= 0 @ 11.5393, 13187
c     bounds 535914 >= 0 @ 11.5421, 13187
c     bounds 530289 >= 0 @ 11.5444, 13187
c     bounds 526568 >= 0 @ 11.547, 13187
c     bounds 525839 >= 0 @ 11.5498, 13187
c     bounds 524395 >= 0 @ 11.5524, 13187
c     bounds 518770 >= 0 @ 11.555, 13187
c     bounds 515961 >= 0 @ 11.5576, 13187
c     bounds 515120 >= 0 @ 11.5603, 13187
c     bounds 515071 >= 0 @ 11.563, 13187
c     bounds 515070 >= 0 @ 11.5651, 13187
c     bounds 515006 >= 0 @ 11.5673, 13187
c     bounds 514862 >= 0 @ 11.5696, 13187
c     bounds 514813 >= 0 @ 11.5721, 13187
c     bounds 514804 >= 0 @ 11.5743, 13187
c     bounds 514803 >= 0 @ 11.5765, 13187
c     bounds 514787 >= 0 @ 11.5787, 13187
c     bounds 513418 >= 0 @ 11.5816, 13187
c     bounds 512689 >= 0 @ 11.5844, 13187
c     bounds 511600 >= 0 @ 11.5872, 13187
c     bounds 508351 >= 0 @ 11.5901, 13187
c     bounds 506326 >= 0 @ 11.5929, 13187
c     bounds 505655 >= 0 @ 11.5959, 13187
c     bounds 505226 >= 0 @ 11.5987, 13187
c     bounds 505151 >= 0 @ 11.6014, 13187
c     bounds 505030 >= 0 @ 11.6038, 13187
c     bounds 502326 >= 0 @ 11.6067, 13187
c     bounds 498726 >= 0 @ 11.6093, 13187
c     bounds 497282 >= 0 @ 11.6121, 13187
c     bounds 495158 >= 0 @ 11.6148, 13187
c     bounds 493283 >= 0 @ 11.6175, 13187
c     bounds 492854 >= 0 @ 11.6202, 13187
c     bounds 492779 >= 0 @ 11.6228, 13187
c     bounds 492739 >= 0 @ 11.625, 13187
c     bounds 492658 >= 0 @ 11.6273, 13187
c     bounds 491058 >= 0 @ 11.63, 13187
c     bounds 490862 >= 0 @ 11.6328, 13187
c     bounds 490858 >= 0 @ 11.6352, 13187
c     bounds 490417 >= 0 @ 11.6379, 13187
c     bounds 490368 >= 0 @ 11.6405, 13187
c     bounds 490172 >= 0 @ 11.643, 13187
c     bounds 488947 >= 0 @ 11.6458, 13187
c     bounds 487858 >= 0 @ 11.6483, 13187
c     bounds 485358 >= 0 @ 11.651, 13187
c     bounds 481758 >= 0 @ 11.6536, 13187
c     bounds 479454 >= 0 @ 11.6563, 13187
c     bounds 475973 >= 0 @ 11.659, 13187
c     bounds 473572 >= 0 @ 11.6618, 13187
c     bounds 468672 >= 0 @ 11.6644, 13187
c     bounds 468047 >= 0 @ 11.6672, 13187
c     bounds 466022 >= 0 @ 11.67, 13187
c     bounds 465997 >= 0 @ 11.6727, 13187
c     bounds 465972 >= 0 @ 11.6748, 13187
c     bounds 465776 >= 0 @ 11.6773, 13187
c     bounds 465676 >= 0 @ 11.6797, 13187
c     bounds 465651 >= 0 @ 11.6819, 13187
c     bounds 463802 >= 0 @ 11.6847, 13187
c     bounds 460886 >= 0 @ 11.6872, 13187
c     bounds 460805 >= 0 @ 11.69, 13187
c     bounds 458689 >= 0 @ 11.6927, 13187
c     bounds 456753 >= 0 @ 11.6951, 13187
c     bounds 451142 >= 0 @ 11.6978, 13187
c     bounds 445517 >= 0 @ 11.7003, 13187
c     bounds 445481 >= 0 @ 11.7029, 13187
c     bounds 445445 >= 0 @ 11.705, 13187
c     bounds 445016 >= 0 @ 11.7077, 13187
c     bounds 444941 >= 0 @ 11.7101, 13187
c     bounds 444901 >= 0 @ 11.7122, 13187
c     bounds 444820 >= 0 @ 11.7143, 13187
c     bounds 442611 >= 0 @ 11.7169, 13187
c     bounds 442547 >= 0 @ 11.7195, 13187
c     bounds 437071 >= 0 @ 11.7221, 13187
c     bounds 435222 >= 0 @ 11.7246, 13187
c     bounds 430461 >= 0 @ 11.7271, 13187
c     bounds 424985 >= 0 @ 11.7294, 13187
c     bounds 414985 >= 0 @ 11.7317, 13187
c     bounds 413846 >= 0 @ 11.7343, 13187
c     bounds 413417 >= 0 @ 11.7367, 13187
c     bounds 413342 >= 0 @ 11.7391, 13187
c     bounds 413302 >= 0 @ 11.7412, 13187
c     bounds 413221 >= 0 @ 11.7434, 13187
c     bounds 408865 >= 0 @ 11.746, 13187
c     bounds 402781 >= 0 @ 11.7481, 13187
c     bounds 401581 >= 0 @ 11.7506, 13187
c     bounds 401412 >= 0 @ 11.7531, 13187
c     bounds 399296 >= 0 @ 11.7557, 13187
c     bounds 399247 >= 0 @ 11.7581, 13187
c     bounds 396846 >= 0 @ 11.7607, 13187
c     bounds 396810 >= 0 @ 11.7632, 13187
c     bounds 396806 >= 0 @ 11.7651, 13187
c     bounds 396277 >= 0 @ 11.7675, 13187
c     bounds 390501 >= 0 @ 11.7699, 13187
c     bounds 390305 >= 0 @ 11.7725, 13187
c     bounds 388721 >= 0 @ 11.7751, 13187
c     bounds 388292 >= 0 @ 11.7776, 13187
c     bounds 388217 >= 0 @ 11.7799, 13187
c     bounds 388177 >= 0 @ 11.782, 13187
c     bounds 388096 >= 0 @ 11.7841, 13187
c     bounds 386652 >= 0 @ 11.7866, 13187
c     bounds 384803 >= 0 @ 11.7889, 13187
c     bounds 383903 >= 0 @ 11.7914, 13187
c     bounds 383899 >= 0 @ 11.7934, 13187
c     bounds 380535 >= 0 @ 11.7958, 13187
c     bounds 380366 >= 0 @ 11.7982, 13187
c     bounds 379342 >= 0 @ 11.8007, 13187
c     bounds 379338 >= 0 @ 11.8027, 13187
c     bounds 377313 >= 0 @ 11.805, 13187
c     bounds 375377 >= 0 @ 11.8072, 13187
c     bounds 374008 >= 0 @ 11.8095, 13187
c     bounds 373752 >= 0 @ 11.8119, 13187
c     bounds 372663 >= 0 @ 11.8143, 13187
c     bounds 370454 >= 0 @ 11.8166, 13187
c     bounds 365125 >= 0 @ 11.819, 13187
c     bounds 364836 >= 0 @ 11.8215, 13187
c     bounds 364835 >= 0 @ 11.8234, 13187
c     bounds 363314 >= 0 @ 11.8259, 13187
c     bounds 360505 >= 0 @ 11.8282, 13187
c     bounds 360216 >= 0 @ 11.8307, 13187
c     bounds 355316 >= 0 @ 11.8332, 13187
c     bounds 355120 >= 0 @ 11.8357, 13187
c     bounds 351276 >= 0 @ 11.8382, 13187
c     bounds 351176 >= 0 @ 11.8408, 13187
c     bounds 350920 >= 0 @ 11.8431, 13187
c     bounds 350751 >= 0 @ 11.8453, 13187
c     bounds 350715 >= 0 @ 11.8475, 13187
c     bounds 350139 >= 0 @ 11.85, 13187
c     bounds 349563 >= 0 @ 11.8521, 13187
c     bounds 347963 >= 0 @ 11.8544, 13187
c     bounds 347899 >= 0 @ 11.8569, 13187
c     bounds 347415 >= 0 @ 11.8594, 13187
c     bounds 347366 >= 0 @ 11.8618, 13187
c     bounds 347285 >= 0 @ 11.864, 13187
c     bounds 347249 >= 0 @ 11.8661, 13187
c     bounds 347200 >= 0 @ 11.8683, 13187
c     bounds 346911 >= 0 @ 11.8707, 13187
c     bounds 346767 >= 0 @ 11.873, 13187
c     bounds 346686 >= 0 @ 11.8753, 13187
c     bounds 346685 >= 0 @ 11.8775, 13187
c     bounds 346684 >= 0 @ 11.8793, 13187
c     bounds 346675 >= 0 @ 11.8812, 13187
c     bounds 346659 >= 0 @ 11.8832, 13187
c     bounds 346515 >= 0 @ 11.8856, 13187
c     bounds 346259 >= 0 @ 11.8879, 13187
c     bounds 346250 >= 0 @ 11.8902, 13187
c     bounds 346169 >= 0 @ 11.8925, 13187
c     bounds 346120 >= 0 @ 11.8946, 13187
c     bounds 345591 >= 0 @ 11.8971, 13187
c     bounds 345590 >= 0 @ 11.8991, 13187
c     bounds 345394 >= 0 @ 11.9015, 13187
c     bounds 345105 >= 0 @ 11.9038, 13187
c     bounds 343169 >= 0 @ 11.9062, 13187
c     bounds 341725 >= 0 @ 11.9085, 13187
c     bounds 341700 >= 0 @ 11.911, 13187
c     bounds 339200 >= 0 @ 11.9135, 13187
c     bounds 337519 >= 0 @ 11.9158, 13187
c     bounds 337483 >= 0 @ 11.9183, 13187
c     bounds 337467 >= 0 @ 11.9203, 13187
c     bounds 337451 >= 0 @ 11.9223, 13187
c     bounds 337415 >= 0 @ 11.9243, 13187
c     bounds 335111 >= 0 @ 11.9269, 13187
c     bounds 334915 >= 0 @ 11.9294, 13187
c     bounds 334911 >= 0 @ 11.9316, 13187
c     bounds 334830 >= 0 @ 11.9339, 13187
c     bounds 334730 >= 0 @ 11.9363, 13187
c     bounds 332426 >= 0 @ 11.9454, 13189
c     bounds 332190 >= 0 @ 11.9539, 13209
c     bounds 331515 >= 0 @ 11.9592, 13213
c     bounds 331514 >= 0 @ 11.9614, 13213
c     bounds 331318 >= 0 @ 11.9634, 13213
c     bounds 330614 >= 0 @ 11.9652, 13213
c     bounds 329914 >= 0 @ 11.9677, 13214
c     bounds 327545 >= 0 @ 11.9703, 13215
c     bounds 327289 >= 0 @ 11.9731, 13217
c     bounds 327256 >= 0 @ 11.9777, 13219
c     bounds 327199 >= 0 @ 11.9799, 13219
c     bounds 325449 >= 0 @ 12.0713, 13301
c     bounds 324721 >= 0 @ 12.0768, 13307
c     bounds 324696 >= 0 @ 12.1057, 13318
c     bounds 323405 >= 0 @ 12.1222, 13384
c     bounds 323250 >= 0 @ 12.193, 13414
c     bounds 323218 >= 0 @ 12.2103, 13419
c     bounds 323215 >= 0 @ 12.2163, 13421
c     bounds 323071 >= 0 @ 12.2262, 13429
c     bounds 323069 >= 0 @ 12.2566, 13435
c     bounds 322869 >= 0 @ 12.3006, 13441
c     bounds 322028 >= 0 @ 12.3036, 13441
c     bounds 321499 >= 0 @ 12.3062, 13441
c     bounds 321306 >= 0 @ 12.3163, 13443
c     bounds 320859 >= 0 @ 12.7001, 13780
c     bounds 320674 >= 0 @ 12.7092, 13788
c     bounds 320655 >= 0 @ 12.7183, 13791
c 14000 confls 13090 constrs 2076 vars
c     bounds 320489 >= 0 @ 13.0522, 14037
c     bounds 320469 >= 0 @ 13.5459, 14204
c     bounds 318984 >= 0 @ 13.5667, 14215
c 15000 confls 14096 constrs 2076 vars
c 16000 confls 15096 constrs 2076 vars
c 17000 confls 16096 constrs 2076 vars
c 18000 confls 17096 constrs 2076 vars
c INPROCESSING 0.347302 proptime 693759 prop/sec 0.706038 prop/ca
c     bounds 318928 >= 0 @ 14.6735, 18240
c     bounds 318924 >= 0 @ 14.7375, 18295
c     bounds 318564 >= 0 @ 14.866, 18319
c     bounds 311061 >= 0 @ 14.8715, 18320
c     bounds 306903 >= 0 @ 14.9575, 18380
c     bounds 306898 >= 0 @ 15.2756, 18555
c     bounds 306558 >= 0 @ 15.2864, 18561
c 19000 confls 11298 constrs 2076 vars
c     bounds 305984 >= 0 @ 15.7641, 19374
c     bounds 305928 >= 0 @ 15.9104, 19433
c     bounds 305820 >= 0 @ 15.9164, 19445
c     bounds 305800 >= 0 @ 15.9392, 19453
c     bounds 291929 >= 0 @ 15.9423, 19456
c     bounds 291704 >= 0 @ 15.9579, 19462
c     bounds 290743 >= 0 @ 15.9603, 19462
c     bounds 288120 >= 0 @ 15.9925, 19481
c     bounds 288000 >= 0 @ 16.0092, 19487
c     bounds 287727 >= 0 @ 16.607, 19676
c     bounds 287356 >= 0 @ 16.6135, 19679
c 20000 confls 12320 constrs 2076 vars
c 21000 confls 13320 constrs 2076 vars
c 22000 confls 14320 constrs 2076 vars
c 23000 confls 15320 constrs 2076 vars
c 24000 confls 16320 constrs 2076 vars
c INPROCESSING 0.401491 proptime 845339 prop/sec 0.849964 prop/ca
c     bounds 287345 >= 0 @ 17.6107, 24209
c     bounds 287039 >= 0 @ 17.6726, 24228
c     bounds 286567 >= 0 @ 17.8195, 24320
c     bounds 285515 >= 0 @ 17.8509, 24354
c     bounds 285432 >= 0 @ 17.8725, 24362
c     bounds 285371 >= 0 @ 17.8803, 24391
c     bounds 284878 >= 0 @ 17.9068, 24418
c     bounds 284779 >= 0 @ 17.9098, 24419
c     bounds 284470 >= 0 @ 17.9221, 24435
c     bounds 284214 >= 0 @ 17.9247, 24435
c     bounds 284189 >= 0 @ 17.9267, 24435
c     bounds 283228 >= 0 @ 17.929, 24435
c     bounds 282652 >= 0 @ 17.9311, 24435
c     bounds 282603 >= 0 @ 17.9335, 24435
c     bounds 282450 >= 0 @ 17.9356, 24435
c     bounds 282435 >= 0 @ 17.9376, 24435
c     bounds 282434 >= 0 @ 17.9394, 24435
c     bounds 282409 >= 0 @ 17.9411, 24435
c     bounds 280809 >= 0 @ 17.9434, 24435
c     bounds 279585 >= 0 @ 17.9457, 24435
c     bounds 277576 >= 0 @ 17.948, 24435
c     bounds 277560 >= 0 @ 17.9503, 24435
c     bounds 277479 >= 0 @ 17.9523, 24435
c     bounds 277475 >= 0 @ 17.9542, 24435
c     bounds 277394 >= 0 @ 17.956, 24435
c     bounds 274030 >= 0 @ 17.9585, 24435
c     bounds 273994 >= 0 @ 17.9608, 24435
c     bounds 272905 >= 0 @ 17.9631, 24435
c     bounds 272856 >= 0 @ 17.9654, 24435
c     bounds 272761 >= 0 @ 17.9748, 24437
c     bounds 272716 >= 0 @ 17.9784, 24439
c     bounds 272684 >= 0 @ 17.9807, 24439
c     bounds 272680 >= 0 @ 17.9827, 24439
c     bounds 272679 >= 0 @ 17.9845, 24439
c     bounds 272671 >= 0 @ 18.0506, 24476
c     bounds 272431 >= 0 @ 18.0554, 24493
c     bounds 272206 >= 0 @ 18.0593, 24494
c     bounds 272098 >= 0 @ 18.0616, 24494
c     bounds 272062 >= 0 @ 18.0637, 24494
c     bounds 271893 >= 0 @ 18.0658, 24494
c     bounds 271697 >= 0 @ 18.0678, 24494
c     bounds 266657 >= 0 @ 18.0703, 24494
c     bounds 266329 >= 0 @ 18.0726, 24494
c     bounds 264808 >= 0 @ 18.0747, 24494
c     bounds 264583 >= 0 @ 18.0771, 24494
c     bounds 264504 >= 0 @ 18.0795, 24494
c     bounds 262983 >= 0 @ 18.0815, 24494
c     bounds 261696 >= 0 @ 18.084, 24495
c     bounds 261440 >= 0 @ 18.0872, 24496
c     bounds 260999 >= 0 @ 18.0895, 24496
c     bounds 260586 >= 0 @ 18.0918, 24496
c     bounds 259910 >= 0 @ 18.0939, 24496
c     bounds 254702 >= 0 @ 18.0964, 24496
c     bounds 254465 >= 0 @ 18.0987, 24496
c     bounds 253021 >= 0 @ 18.1007, 24496
c     bounds 252900 >= 0 @ 18.103, 24496
c     bounds 250091 >= 0 @ 18.1053, 24496
c     bounds 246610 >= 0 @ 18.1073, 24496
c     bounds 246585 >= 0 @ 18.1095, 24496
c     bounds 243336 >= 0 @ 18.1117, 24496
c     bounds 241967 >= 0 @ 18.1139, 24496
c     bounds 240878 >= 0 @ 18.116, 24496
c     bounds 238277 >= 0 @ 18.1182, 24496
c     bounds 235573 >= 0 @ 18.1203, 24496
c     bounds 233809 >= 0 @ 18.1224, 24496
c     bounds 232848 >= 0 @ 18.1245, 24496
c     bounds 232844 >= 0 @ 18.1266, 24496
c     bounds 232828 >= 0 @ 18.1283, 24496
c     bounds 232827 >= 0 @ 18.13, 24496
c     bounds 231227 >= 0 @ 18.1323, 24496
c     bounds 227863 >= 0 @ 18.1344, 24496
c     bounds 227838 >= 0 @ 18.1367, 24496
c     bounds 226157 >= 0 @ 18.1389, 24496
c     bounds 226108 >= 0 @ 18.1412, 24496
c     bounds 219384 >= 0 @ 18.1435, 24496
c     bounds 217703 >= 0 @ 18.1458, 24496
c     bounds 211303 >= 0 @ 18.148, 24496
c     bounds 207334 >= 0 @ 18.1502, 24496
c     bounds 207325 >= 0 @ 18.1524, 24496
c     bounds 206320 >= 0 @ 18.1547, 24496
c     bounds 205644 >= 0 @ 18.1568, 24496
c     bounds 203481 >= 0 @ 18.1591, 24496
c     bounds 203244 >= 0 @ 18.1612, 24496
c     bounds 201800 >= 0 @ 18.1632, 24496
c     bounds 201251 >= 0 @ 18.1652, 24496
c     bounds 200575 >= 0 @ 18.1673, 24496
c     bounds 199655 >= 0 @ 18.1696, 24496
c     bounds 199418 >= 0 @ 18.1718, 24496
c     bounds 197974 >= 0 @ 18.1738, 24496
c     bounds 197853 >= 0 @ 18.1761, 24496
c     bounds 197277 >= 0 @ 18.1783, 24496
c     bounds 194141 >= 0 @ 18.1806, 24496
c     bounds 192968 >= 0 @ 18.1827, 24496
