c Exact - branch main commit 8dac976
c Reading input file, expected format is wbo
c     bounds 1009985 >= 0 @ 0.480142, 615
c     bounds 1009949 >= 0 @ 0.481999, 615
c     bounds 1009945 >= 0 @ 0.484138, 615
c     bounds 1009944 >= 0 @ 0.485865, 615
c     bounds 1009943 >= 0 @ 0.487516, 615
c     bounds 1009942 >= 0 @ 0.489157, 615
c     bounds 1009941 >= 0 @ 0.49078, 615
c     bounds 1009797 >= 0 @ 0.493094, 615
c     bounds 1009653 >= 0 @ 0.494992, 615
c     bounds 1004028 >= 0 @ 0.497156, 615
c     bounds 1004019 >= 0 @ 0.499412, 615
c     bounds 1003919 >= 0 @ 0.501611, 615
c     bounds 1003864 >= 0 @ 0.506047, 616
c     bounds 1003859 >= 0 @ 0.51114, 623
c     bounds 999080 >= 0 @ 0.515687, 628
c 1000 confls 3802 constrs 2048 vars
c 2000 confls 4802 constrs 2048 vars
c INPROCESSING 0.088606 proptime 971255 prop/sec 0.383424 prop/ca
c     bounds 998705 >= 0 @ 0.896712, 2003
c     bounds 998696 >= 0 @ 0.989788, 2017
c     bounds 998671 >= 0 @ 0.991847, 2017
c     bounds 998655 >= 0 @ 0.993909, 2017
c     bounds 998646 >= 0 @ 0.995971, 2017
c     bounds 998643 >= 0 @ 1.00002, 2018
c     bounds 998463 >= 0 @ 1.02601, 2048
c     bounds 998455 >= 0 @ 1.02961, 2057
c     bounds 997839 >= 0 @ 1.03381, 2059
c     bounds 997168 >= 0 @ 1.03611, 2061
c     bounds 994983 >= 0 @ 1.03869, 2063
c     bounds 994495 >= 0 @ 1.04114, 2065
c     bounds 994494 >= 0 @ 2.9925, 2551
c     bounds 991491 >= 0 @ 3.01257, 2565
c 3000 confls 5685 constrs 2048 vars
c 4000 confls 6685 constrs 2048 vars
c     bounds 990170 >= 0 @ 5.33973, 4736
c     bounds 989970 >= 0 @ 5.37145, 4753
c     bounds 987825 >= 0 @ 5.49297, 4766
c     bounds 987824 >= 0 @ 5.50281, 4766
c     bounds 987821 >= 0 @ 5.51572, 4768
c     bounds 987820 >= 0 @ 5.52831, 4769
c     bounds 987815 >= 0 @ 5.53916, 4770
c     bounds 966546 >= 0 @ 5.55217, 4776
c     bounds 963061 >= 0 @ 5.60433, 4789
c     bounds 963060 >= 0 @ 5.60949, 4789
c     bounds 963059 >= 0 @ 5.61334, 4789
c     bounds 963055 >= 0 @ 5.61729, 4789
c     bounds 963047 >= 0 @ 5.62398, 4790
c     bounds 963046 >= 0 @ 5.63012, 4792
c     bounds 959798 >= 0 @ 5.69985, 4830
c     bounds 959797 >= 0 @ 5.70467, 4831
c     bounds 959796 >= 0 @ 5.71032, 4831
c     bounds 959784 >= 0 @ 5.7286, 4835
c     bounds 959735 >= 0 @ 5.73781, 4836
c     bounds 958376 >= 0 @ 5.75187, 4839
c     bounds 958367 >= 0 @ 5.75652, 4839
c     bounds 958364 >= 0 @ 5.76915, 4846
c     bounds 958349 >= 0 @ 5.98705, 4908
c 5000 confls 7731 constrs 2048 vars
c     bounds 952959 >= 0 @ 6.26627, 5170
c     bounds 952956 >= 0 @ 6.27963, 5174
c     bounds 951101 >= 0 @ 6.2936, 5178
c     bounds 936949 >= 0 @ 6.46663, 5279
c     bounds 936265 >= 0 @ 6.48501, 5288
c     bounds 935785 >= 0 @ 6.49178, 5290
c     bounds 935740 >= 0 @ 6.4985, 5292
c     bounds 932788 >= 0 @ 6.50184, 5293
c     bounds 929828 >= 0 @ 6.54713, 5307
c     bounds 929825 >= 0 @ 6.56224, 5315
c     bounds 929824 >= 0 @ 6.5654, 5315
c     bounds 929820 >= 0 @ 6.56807, 5315
c     bounds 929819 >= 0 @ 6.57048, 5315
c     bounds 929812 >= 0 @ 6.58084, 5317
c     bounds 929811 >= 0 @ 6.58984, 5320
c     bounds 929810 >= 0 @ 6.6005, 5324
c     bounds 929807 >= 0 @ 6.60711, 5329
c     bounds 929767 >= 0 @ 6.62539, 5332
c     bounds 929752 >= 0 @ 6.63429, 5335
c     bounds 929716 >= 0 @ 6.64211, 5336
c     bounds 929711 >= 0 @ 6.64645, 5336
c     bounds 929707 >= 0 @ 6.65239, 5339
c     bounds 924123 >= 0 @ 6.65954, 5347
c     bounds 924122 >= 0 @ 6.66438, 5348
c     bounds 924119 >= 0 @ 6.66828, 5349
c     bounds 919907 >= 0 @ 6.6746, 5352
c     bounds 914582 >= 0 @ 6.67756, 5352
c     bounds 903562 >= 0 @ 6.68414, 5357
c     bounds 900130 >= 0 @ 6.70775, 5390
c     bounds 896526 >= 0 @ 6.71112, 5391
c     bounds 895994 >= 0 @ 6.72679, 5397
c     bounds 895950 >= 0 @ 6.73684, 5399
c     bounds 895878 >= 0 @ 6.74457, 5405
c     bounds 895618 >= 0 @ 6.74896, 5409
c     bounds 880738 >= 0 @ 6.86831, 5448
c     bounds 880737 >= 0 @ 6.87278, 5448
c     bounds 880729 >= 0 @ 6.87607, 5449
c     bounds 880727 >= 0 @ 6.89306, 5474
c     bounds 880705 >= 0 @ 6.89795, 5486
c     bounds 879558 >= 0 @ 6.90879, 5489
c     bounds 870423 >= 0 @ 6.9151, 5494
c     bounds 863519 >= 0 @ 7.86149, 5723
c 6000 confls 8815 constrs 2048 vars
c     bounds 863015 >= 0 @ 8.20072, 6441
c     bounds 862974 >= 0 @ 8.2218, 6448
c     bounds 854694 >= 0 @ 8.23354, 6476
c     bounds 854463 >= 0 @ 8.24462, 6485
c     bounds 854462 >= 0 @ 8.25078, 6496
c     bounds 853847 >= 0 @ 8.71089, 6638
c     bounds 853846 >= 0 @ 8.7141, 6638
c     bounds 853844 >= 0 @ 8.71963, 6640
c     bounds 853843 >= 0 @ 8.75701, 6655
c INPROCESSING 0.00191991 proptime 622426 prop/sec 13.7504 prop/ca
c     bounds 851540 >= 0 @ 8.84694, 6657
c     bounds 845008 >= 0 @ 8.84909, 6657
c     bounds 841963 >= 0 @ 8.85144, 6658
c     bounds 841744 >= 0 @ 8.85498, 6660
c     bounds 832924 >= 0 @ 8.9051, 6738
c     bounds 832861 >= 0 @ 8.90979, 6742
c     bounds 832858 >= 0 @ 8.91396, 6743
c     bounds 832857 >= 0 @ 8.91618, 6743
c     bounds 831833 >= 0 @ 8.91912, 6744
c     bounds 818386 >= 0 @ 8.92692, 6751
c     bounds 818385 >= 0 @ 8.93416, 6752
c     bounds 818384 >= 0 @ 8.93619, 6752
c     bounds 818383 >= 0 @ 8.93825, 6752
c     bounds 818382 >= 0 @ 8.99345, 6825
c     bounds 815806 >= 0 @ 8.99821, 6832
c     bounds 815800 >= 0 @ 9.00781, 6843
c     bounds 807701 >= 0 @ 9.01268, 6845
c     bounds 804352 >= 0 @ 9.02594, 6860
c     bounds 804351 >= 0 @ 9.03004, 6861
c     bounds 804350 >= 0 @ 9.03209, 6861
c     bounds 804341 >= 0 @ 9.03437, 6861
c     bounds 804340 >= 0 @ 9.03661, 6861
c     bounds 804339 >= 0 @ 9.0386, 6861
c     bounds 804338 >= 0 @ 9.04063, 6861
c     bounds 804335 >= 0 @ 9.04722, 6873
c     bounds 804334 >= 0 @ 9.05, 6873
c     bounds 804331 >= 0 @ 9.0521, 6873
c     bounds 804330 >= 0 @ 9.05406, 6873
c     bounds 804318 >= 0 @ 9.05624, 6873
c     bounds 804315 >= 0 @ 9.05831, 6873
c     bounds 804314 >= 0 @ 9.06025, 6873
c     bounds 804257 >= 0 @ 9.06276, 6874
c     bounds 801457 >= 0 @ 9.06877, 6878
c     bounds 801452 >= 0 @ 9.07188, 6879
c     bounds 801449 >= 0 @ 9.07422, 6879
c     bounds 801438 >= 0 @ 9.07759, 6880
c     bounds 801429 >= 0 @ 9.07967, 6880
c     bounds 801417 >= 0 @ 9.08178, 6880
c     bounds 801414 >= 0 @ 9.08606, 6882
c     bounds 801413 >= 0 @ 9.08895, 6883
c     bounds 801412 >= 0 @ 9.09096, 6883
c     bounds 801404 >= 0 @ 9.09332, 6883
c     bounds 801403 >= 0 @ 9.09574, 6883
c     bounds 801402 >= 0 @ 9.10263, 6884
c     bounds 801401 >= 0 @ 9.10473, 6884
c     bounds 801400 >= 0 @ 9.10679, 6884
c     bounds 801399 >= 0 @ 9.10884, 6884
c     bounds 801378 >= 0 @ 9.11283, 6888
c     bounds 801297 >= 0 @ 9.11666, 6889
c     bounds 801296 >= 0 @ 9.11928, 6889
c     bounds 801276 >= 0 @ 9.126, 6890
c     bounds 801261 >= 0 @ 9.12831, 6890
c     bounds 801260 >= 0 @ 9.13054, 6890
c     bounds 801259 >= 0 @ 9.13255, 6890
c     bounds 801250 >= 0 @ 9.13488, 6890
c     bounds 801187 >= 0 @ 9.13741, 6890
c     bounds 801171 >= 0 @ 9.14539, 6891
c     bounds 801027 >= 0 @ 9.15907, 6894
c     bounds 801011 >= 0 @ 9.16343, 6897
c     bounds 801007 >= 0 @ 9.16724, 6898
c     bounds 800908 >= 0 @ 9.17104, 6898
c     bounds 800727 >= 0 @ 9.1827, 6900
c     bounds 799137 >= 0 @ 9.32062, 6959
c     bounds 799110 >= 0 @ 9.33515, 6970
c     bounds 798774 >= 0 @ 9.3418, 6974
c     bounds 798645 >= 0 @ 9.34487, 6974
c     bounds 795693 >= 0 @ 9.34806, 6976
c     bounds 787293 >= 0 @ 9.35156, 6981
c     bounds 787284 >= 0 @ 9.35448, 6981
c     bounds 787283 >= 0 @ 9.35673, 6981
c     bounds 787219 >= 0 @ 9.35957, 6981
c     bounds 787170 >= 0 @ 9.3621, 6981
c     bounds 787106 >= 0 @ 9.36481, 6981
c 7000 confls 8905 constrs 2048 vars
c     bounds 787105 >= 0 @ 9.47171, 7015
c     bounds 787104 >= 0 @ 9.76166, 7115
c     bounds 787101 >= 0 @ 9.77651, 7128
c     bounds 787097 >= 0 @ 9.79188, 7130
c     bounds 787096 >= 0 @ 9.81997, 7137
c     bounds 778262 >= 0 @ 9.83286, 7175
c     bounds 778261 >= 0 @ 10.0355, 7200
c     bounds 778260 >= 0 @ 10.0413, 7201
c     bounds 777731 >= 0 @ 10.0459, 7201
c     bounds 770506 >= 0 @ 10.0497, 7201
c     bounds 764730 >= 0 @ 10.053, 7201
c     bounds 756630 >= 0 @ 10.0562, 7201
c     bounds 756621 >= 0 @ 10.0597, 7201
c     bounds 756566 >= 0 @ 10.0636, 7202
c     bounds 756561 >= 0 @ 10.0675, 7203
c     bounds 753089 >= 0 @ 10.0754, 7207
c     bounds 736130 >= 0 @ 10.0805, 7209
c     bounds 731666 >= 0 @ 10.1718, 7235
c     bounds 731282 >= 0 @ 10.2002, 7247
c 8000 confls 9943 constrs 2048 vars
c 9000 confls 10943 constrs 2048 vars
c     bounds 729328 >= 0 @ 10.886, 9232
c     bounds 729313 >= 0 @ 10.893, 9235
c     bounds 729312 >= 0 @ 10.9036, 9241
c     bounds 729311 >= 0 @ 10.9062, 9241
c     bounds 729307 >= 0 @ 10.9092, 9242
c     bounds 729043 >= 0 @ 10.9161, 9246
c     bounds 728932 >= 0 @ 10.9186, 9247
c     bounds 728707 >= 0 @ 10.9209, 9248
c     bounds 728656 >= 0 @ 10.9236, 9250
c     bounds 728648 >= 0 @ 10.9272, 9250
c     bounds 728647 >= 0 @ 10.9297, 9250
c     bounds 728631 >= 0 @ 10.9328, 9250
c     bounds 728626 >= 0 @ 10.9356, 9250
c     bounds 728623 >= 0 @ 10.9384, 9250
c     bounds 728622 >= 0 @ 10.9409, 9250
c     bounds 728621 >= 0 @ 10.9433, 9250
c     bounds 728620 >= 0 @ 10.9458, 9250
c     bounds 728619 >= 0 @ 10.9482, 9250
c     bounds 728618 >= 0 @ 10.9505, 9250
c     bounds 728617 >= 0 @ 10.9529, 9250
c     bounds 728616 >= 0 @ 10.9554, 9250
c     bounds 728488 >= 0 @ 10.9585, 9250
c     bounds 728481 >= 0 @ 10.9615, 9250
c     bounds 728473 >= 0 @ 10.9642, 9250
c     bounds 728472 >= 0 @ 10.9666, 9250
c     bounds 728463 >= 0 @ 10.9694, 9250
c     bounds 728459 >= 0 @ 10.9721, 9250
c     bounds 728458 >= 0 @ 10.9747, 9250
c     bounds 728457 >= 0 @ 10.9771, 9250
c     bounds 728456 >= 0 @ 10.9795, 9250
c     bounds 728231 >= 0 @ 10.9826, 9250
c     bounds 728176 >= 0 @ 10.9854, 9250
c     bounds 728171 >= 0 @ 10.9883, 9250
c     bounds 728168 >= 0 @ 10.9909, 9250
c     bounds 728167 >= 0 @ 10.9931, 9250
c     bounds 728118 >= 0 @ 10.9961, 9250
c     bounds 728102 >= 0 @ 10.9989, 9250
c     bounds 728093 >= 0 @ 11.0017, 9250
c     bounds 728092 >= 0 @ 11.0042, 9250
c     bounds 728089 >= 0 @ 11.0069, 9250
c     bounds 728088 >= 0 @ 11.0094, 9250
c     bounds 728087 >= 0 @ 11.0117, 9250
c     bounds 728086 >= 0 @ 11.014, 9250
c     bounds 728077 >= 0 @ 11.0167, 9250
c     bounds 727942 >= 0 @ 11.0196, 9250
c     bounds 727934 >= 0 @ 11.0223, 9250
c     bounds 727933 >= 0 @ 11.0246, 9250
c     bounds 727917 >= 0 @ 11.0275, 9250
c     bounds 727912 >= 0 @ 11.0303, 9250
c     bounds 727909 >= 0 @ 11.0331, 9250
c     bounds 727908 >= 0 @ 11.0353, 9250
c     bounds 727904 >= 0 @ 11.0379, 9250
c     bounds 727903 >= 0 @ 11.0404, 9250
c     bounds 727902 >= 0 @ 11.0428, 9250
c     bounds 727901 >= 0 @ 11.045, 9250
c     bounds 727900 >= 0 @ 11.0474, 9250
c     bounds 727896 >= 0 @ 11.0499, 9250
c     bounds 727496 >= 0 @ 11.0529, 9250
c     bounds 727096 >= 0 @ 11.0553, 9250
c     bounds 727047 >= 0 @ 11.0582, 9250
c     bounds 726422 >= 0 @ 11.061, 9250
c     bounds 726397 >= 0 @ 11.0639, 9250
c     bounds 726396 >= 0 @ 11.0662, 9250
c     bounds 726371 >= 0 @ 11.0687, 9250
c     bounds 726370 >= 0 @ 11.0713, 9250
c     bounds 726369 >= 0 @ 11.0734, 9250
c     bounds 726366 >= 0 @ 11.0759, 9250
c     bounds 726365 >= 0 @ 11.0781, 9250
c     bounds 726364 >= 0 @ 11.0803, 9250
c     bounds 726363 >= 0 @ 11.0824, 9250
c     bounds 726338 >= 0 @ 11.0852, 9250
c     bounds 726142 >= 0 @ 11.0879, 9250
c     bounds 725742 >= 0 @ 11.0905, 9250
c     bounds 725418 >= 0 @ 11.0931, 9250
c     bounds 724058 >= 0 @ 11.0955, 9250
c     bounds 724050 >= 0 @ 11.0979, 9250
c     bounds 724049 >= 0 @ 11.0998, 9250
c     bounds 723985 >= 0 @ 11.1024, 9250
c     bounds 723936 >= 0 @ 11.1048, 9250
c     bounds 714720 >= 0 @ 11.1074, 9250
c     bounds 710751 >= 0 @ 11.1099, 9250
c     bounds 710175 >= 0 @ 11.1123, 9250
c     bounds 709886 >= 0 @ 11.1146, 9250
c     bounds 709525 >= 0 @ 11.1169, 9250
c     bounds 709521 >= 0 @ 11.1197, 9250
c     bounds 709517 >= 0 @ 11.1219, 9250
c     bounds 709508 >= 0 @ 11.1243, 9250
c     bounds 709500 >= 0 @ 11.1266, 9250
c     bounds 709499 >= 0 @ 11.1287, 9250
c     bounds 709496 >= 0 @ 11.1311, 9250
c     bounds 709495 >= 0 @ 11.1329, 9250
c     bounds 709480 >= 0 @ 11.1354, 9250
c     bounds 709479 >= 0 @ 11.1373, 9250
c     bounds 709399 >= 0 @ 11.1399, 9250
c     bounds 709344 >= 0 @ 11.1423, 9250
c     bounds 709339 >= 0 @ 11.1448, 9250
c     bounds 709336 >= 0 @ 11.1471, 9250
c     bounds 709335 >= 0 @ 11.149, 9250
c     bounds 708887 >= 0 @ 11.1515, 9250
c     bounds 708831 >= 0 @ 11.1539, 9250
c     bounds 708807 >= 0 @ 11.1562, 9250
c     bounds 708806 >= 0 @ 11.1581, 9250
c     bounds 708726 >= 0 @ 11.1607, 9250
c     bounds 708671 >= 0 @ 11.163, 9250
c     bounds 708666 >= 0 @ 11.1655, 9250
c     bounds 708663 >= 0 @ 11.1678, 9250
c     bounds 708662 >= 0 @ 11.1697, 9250
c     bounds 708425 >= 0 @ 11.1724, 9250
c     bounds 707062 >= 0 @ 11.1744, 9250
c     bounds 707006 >= 0 @ 11.1768, 9250
c     bounds 706982 >= 0 @ 11.1791, 9250
c     bounds 706981 >= 0 @ 11.1814, 9250
c     bounds 706980 >= 0 @ 11.1833, 9250
c     bounds 706784 >= 0 @ 11.186, 9250
c     bounds 706663 >= 0 @ 11.1883, 9250
c     bounds 706654 >= 0 @ 11.1909, 9250
c     bounds 706645 >= 0 @ 11.1932, 9250
c     bounds 704773 >= 0 @ 11.196, 9250
c     bounds 704044 >= 0 @ 11.1983, 9250
c     bounds 703980 >= 0 @ 11.2009, 9250
c     bounds 702891 >= 0 @ 11.2037, 9251
c     bounds 702786 >= 0 @ 11.2065, 9251
c     bounds 702779 >= 0 @ 11.2093, 9252
c     bounds 701987 >= 0 @ 11.215, 9257
c     bounds 701924 >= 0 @ 11.2179, 9257
c     bounds 697764 >= 0 @ 11.2208, 9259
c     bounds 684567 >= 0 @ 11.2231, 9259
c     bounds 683132 >= 0 @ 11.2255, 9259
c     bounds 683124 >= 0 @ 11.2281, 9259
c     bounds 683123 >= 0 @ 11.2299, 9259
c     bounds 682683 >= 0 @ 11.2327, 9259
c     bounds 682682 >= 0 @ 11.2347, 9259
c     bounds 682550 >= 0 @ 11.2441, 9260
c     bounds 682487 >= 0 @ 11.2464, 9260
c     bounds 682486 >= 0 @ 11.2485, 9260
c     bounds 682477 >= 0 @ 11.2516, 9261
c     bounds 673829 >= 0 @ 11.2584, 9268
c     bounds 673828 >= 0 @ 11.2605, 9268
c     bounds 673465 >= 0 @ 11.2631, 9268
c     bounds 673360 >= 0 @ 11.2654, 9268
c     bounds 673345 >= 0 @ 11.2678, 9268
c     bounds 673344 >= 0 @ 11.2697, 9268
c     bounds 659888 >= 0 @ 11.2723, 9268
c     bounds 654412 >= 0 @ 11.2747, 9268
c     bounds 650947 >= 0 @ 11.2776, 9269
c     bounds 642816 >= 0 @ 11.2835, 9279
c     bounds 642815 >= 0 @ 11.2856, 9279
c     bounds 637631 >= 0 @ 11.2883, 9279
c     bounds 635230 >= 0 @ 11.2911, 9279
c     bounds 634446 >= 0 @ 11.2939, 9279
c     bounds 634005 >= 0 @ 11.2961, 9279
c     bounds 631701 >= 0 @ 11.2987, 9279
c     bounds 629585 >= 0 @ 11.3008, 9279
c     bounds 629262 >= 0 @ 11.3031, 9279
c     bounds 629261 >= 0 @ 11.3051, 9279
c     bounds 629180 >= 0 @ 11.3076, 9279
c     bounds 625459 >= 0 @ 11.3103, 9279
c     bounds 625456 >= 0 @ 11.3132, 9279
c     bounds 625455 >= 0 @ 11.3152, 9279
c     bounds 625446 >= 0 @ 11.3177, 9279
c     bounds 625046 >= 0 @ 11.32, 9279
c     bounds 614642 >= 0 @ 11.3228, 9279
c     bounds 612338 >= 0 @ 11.3253, 9279
c     bounds 611554 >= 0 @ 11.3276, 9279
c     bounds 611265 >= 0 @ 11.33, 9279
c     bounds 611256 >= 0 @ 11.3326, 9279
c     bounds 611087 >= 0 @ 11.3351, 9279
c     bounds 611071 >= 0 @ 11.3375, 9279
c     bounds 610495 >= 0 @ 11.34, 9279
c     bounds 609870 >= 0 @ 11.3421, 9279
c     bounds 608021 >= 0 @ 11.3445, 9279
c     bounds 592396 >= 0 @ 11.3469, 9279
c     bounds 590092 >= 0 @ 11.3493, 9279
c     bounds 584616 >= 0 @ 11.3516, 9279
c     bounds 583655 >= 0 @ 11.3539, 9279
c     bounds 583574 >= 0 @ 11.3564, 9279
c     bounds 583453 >= 0 @ 11.3585, 9279
c     bounds 583437 >= 0 @ 11.361, 9279
c     bounds 583412 >= 0 @ 11.3632, 9279
c     bounds 583403 >= 0 @ 11.3656, 9279
c     bounds 582379 >= 0 @ 11.3682, 9279
c     bounds 581010 >= 0 @ 11.3704, 9279
c     bounds 574286 >= 0 @ 11.3726, 9279
c     bounds 573386 >= 0 @ 11.3749, 9279
c     bounds 569786 >= 0 @ 11.3772, 9279
c     bounds 568265 >= 0 @ 11.3794, 9279
c     bounds 565129 >= 0 @ 11.3816, 9279
c     bounds 563448 >= 0 @ 11.3838, 9279
c     bounds 556052 >= 0 @ 11.3861, 9279
c     bounds 552916 >= 0 @ 11.3885, 9279
c     bounds 552852 >= 0 @ 11.391, 9279
c     bounds 552731 >= 0 @ 11.3932, 9279
c     bounds 552722 >= 0 @ 11.3957, 9279
c     bounds 552713 >= 0 @ 11.3977, 9279
c     bounds 552389 >= 0 @ 11.4001, 9279
c     bounds 547628 >= 0 @ 11.4025, 9279
c     bounds 529132 >= 0 @ 11.4047, 9279
c     bounds 523356 >= 0 @ 11.407, 9279
c     bounds 519387 >= 0 @ 11.4093, 9279
c     bounds 519362 >= 0 @ 11.4118, 9279
c     bounds 519346 >= 0 @ 11.4141, 9279
c     bounds 519330 >= 0 @ 11.4163, 9279
c     bounds 515105 >= 0 @ 11.4184, 9279
c     bounds 515078 >= 0 @ 11.4274, 9280
c     bounds 515070 >= 0 @ 11.4296, 9280
c     bounds 515069 >= 0 @ 11.4316, 9280
c     bounds 506233 >= 0 @ 11.4342, 9280
c     bounds 494352 >= 0 @ 11.4364, 9280
c     bounds 487791 >= 0 @ 11.4387, 9280
c     bounds 477990 >= 0 @ 11.4409, 9280
c     bounds 462615 >= 0 @ 11.4431, 9280
c     bounds 462614 >= 0 @ 11.445, 9280
c     bounds 458518 >= 0 @ 11.4473, 9280
c     bounds 455602 >= 0 @ 11.4496, 9280
c     bounds 455566 >= 0 @ 11.452, 9280
c     bounds 453357 >= 0 @ 11.4544, 9280
c     bounds 453356 >= 0 @ 11.4565, 9280
c     bounds 453347 >= 0 @ 11.4588, 9280
c     bounds 453283 >= 0 @ 11.4612, 9280
c     bounds 453114 >= 0 @ 11.4633, 9280
c     bounds 451266 >= 0 @ 11.4654, 9280
c     bounds 450906 >= 0 @ 11.4673, 9280
c     bounds 450905 >= 0 @ 11.4691, 9280
c     bounds 449816 >= 0 @ 11.4715, 9280
c     bounds 448792 >= 0 @ 11.4737, 9280
c     bounds 443608 >= 0 @ 11.4759, 9280
c     bounds 437208 >= 0 @ 11.478, 9280
c     bounds 423519 >= 0 @ 11.4802, 9280
c     bounds 417278 >= 0 @ 11.4824, 9280
c     bounds 412238 >= 0 @ 11.4847, 9280
c     bounds 412237 >= 0 @ 11.4865, 9280
c     bounds 409997 >= 0 @ 11.4886, 9280
c     bounds 409637 >= 0 @ 11.4906, 9280
c     bounds 409636 >= 0 @ 11.4923, 9280
c     bounds 407035 >= 0 @ 11.4946, 9280
c     bounds 406306 >= 0 @ 11.4969, 9280
c     bounds 406257 >= 0 @ 11.4993, 9280
c     bounds 405968 >= 0 @ 11.5016, 9280
c     bounds 401479 >= 0 @ 11.5039, 9280
c     bounds 397758 >= 0 @ 11.506, 9280
c     bounds 397658 >= 0 @ 11.5084, 9280
c     bounds 394954 >= 0 @ 11.5106, 9280
c     bounds 390729 >= 0 @ 11.5127, 9280
c     bounds 385545 >= 0 @ 11.5149, 9280
c     bounds 378821 >= 0 @ 11.517, 9280
c     bounds 378092 >= 0 @ 11.5193, 9280
c     bounds 377948 >= 0 @ 11.5216, 9280
c     bounds 377939 >= 0 @ 11.5241, 9280
c     bounds 377650 >= 0 @ 11.5265, 9280
c     bounds 377634 >= 0 @ 11.5289, 9280
c     bounds 376545 >= 0 @ 11.5313, 9280
c     bounds 376520 >= 0 @ 11.5336, 9280
c     bounds 373711 >= 0 @ 11.536, 9280
c     bounds 369222 >= 0 @ 11.5382, 9280
c     bounds 359222 >= 0 @ 11.5404, 9280
c     bounds 349813 >= 0 @ 11.5425, 9280
c     bounds 343729 >= 0 @ 11.5448, 9280
c     bounds 341128 >= 0 @ 11.5471, 9280
c     bounds 332292 >= 0 @ 11.5493, 9280
c     bounds 332211 >= 0 @ 11.5517, 9280
c     bounds 326882 >= 0 @ 11.554, 9280
c     bounds 326558 >= 0 @ 11.5563, 9280
c     bounds 326510 >= 0 @ 11.5585, 9280
c     bounds 326495 >= 0 @ 11.5607, 9280
c     bounds 326494 >= 0 @ 11.5624, 9280
c     bounds 326394 >= 0 @ 11.5648, 9280
c     bounds 323793 >= 0 @ 11.5672, 9280
c     bounds 305297 >= 0 @ 11.5695, 9280
c     bounds 301697 >= 0 @ 11.5716, 9280
c     bounds 293597 >= 0 @ 11.5738, 9280
c     bounds 280372 >= 0 @ 11.576, 9280
c     bounds 278163 >= 0 @ 11.5784, 9280
c     bounds 277722 >= 0 @ 11.5806, 9280
c     bounds 277641 >= 0 @ 11.5829, 9280
c     bounds 277640 >= 0 @ 11.585, 9280
c     bounds 277591 >= 0 @ 11.5873, 9280
c     bounds 277582 >= 0 @ 11.5897, 9280
c     bounds 277566 >= 0 @ 11.5919, 9280
c     bounds 277557 >= 0 @ 11.5941, 9280
c     bounds 277541 >= 0 @ 11.5963, 9280
c     bounds 261665 >= 0 @ 11.5987, 9280
c     bounds 255889 >= 0 @ 11.6009, 9280
c     bounds 252525 >= 0 @ 11.6031, 9280
