c Exact - branch main commit 8dac976
c Reading input file, expected format is wbo
c     bounds 163876 >= 0 @ 2.22026, 576
c     bounds 163755 >= 0 @ 2.23172, 576
c     bounds 163355 >= 0 @ 2.23467, 576
c     bounds 153356 >= 0 @ 2.23808, 576
c     bounds 153355 >= 0 @ 2.24806, 576
c     bounds 143355 >= 0 @ 2.25633, 576
c     bounds 133946 >= 0 @ 2.25885, 576
c     bounds 119305 >= 0 @ 2.26187, 576
c     bounds 119301 >= 0 @ 2.26508, 576
c     bounds 119201 >= 0 @ 2.26928, 576
c     bounds 119152 >= 0 @ 2.27564, 576
c     bounds 119127 >= 0 @ 2.28264, 576
c     bounds 119126 >= 0 @ 2.28525, 576
c     bounds 119101 >= 0 @ 2.28804, 576
c     bounds 118876 >= 0 @ 2.29107, 576
c     bounds 117720 >= 0 @ 2.29406, 576
c     bounds 117320 >= 0 @ 2.29887, 576
c     bounds 111695 >= 0 @ 2.30781, 576
c     bounds 104126 >= 0 @ 2.31043, 576
c     bounds 104101 >= 0 @ 2.32032, 576
c     bounds 103777 >= 0 @ 2.32569, 576
c     bounds 103713 >= 0 @ 2.32855, 576
c     bounds 103712 >= 0 @ 2.33102, 576
c     bounds 103711 >= 0 @ 2.33308, 576
c     bounds 103702 >= 0 @ 2.33573, 576
c     bounds 103218 >= 0 @ 2.34015, 576
c     bounds 99122 >= 0 @ 2.34707, 576
c     bounds 87022 >= 0 @ 2.35595, 576
c     bounds 82122 >= 0 @ 2.35882, 576
c     bounds 82073 >= 0 @ 2.36186, 576
c     bounds 82069 >= 0 @ 2.36491, 576
c     bounds 82068 >= 0 @ 2.37179, 576
c     bounds 82052 >= 0 @ 2.37958, 576
c     bounds 81427 >= 0 @ 2.38594, 576
c     bounds 71427 >= 0 @ 2.39332, 576
c     bounds 46571 >= 0 @ 2.39658, 576
c     bounds 40330 >= 0 @ 2.3995, 576
c     bounds 18146 >= 0 @ 2.40639, 576
c     bounds 15745 >= 0 @ 2.41561, 576
c     bounds 4817 >= 0 @ 2.42718, 576
c     bounds 4801 >= 0 @ 2.43545, 576
c     bounds 4797 >= 0 @ 2.4419, 576
c     bounds 2768 >= 0 @ 2.45215, 579
c     bounds 2743 >= 0 @ 2.45919, 580
c     bounds 2127 >= 0 @ 2.50411, 597
c     bounds 2126 >= 0 @ 2.50674, 597
c     bounds 2125 >= 0 @ 2.50874, 597
c     bounds 2101 >= 0 @ 2.51816, 598
c     bounds 2100 >= 0 @ 2.64298, 628
c     bounds 1147 >= 0 @ 2.75343, 660
c     bounds 1146 >= 0 @ 2.83017, 672
c     bounds 305 >= 0 @ 2.83335, 672
c 1000 confls 4293 constrs 1233 vars
c     bounds 303 >= 0 @ 3.2198, 1608
c     bounds 300 >= 0 @ 3.22432, 1612
c     bounds 297 >= 0 @ 3.22998, 1616
c     bounds 296 >= 0 @ 3.23202, 1616
c     bounds 295 >= 0 @ 3.26511, 1620
c     bounds 292 >= 0 @ 3.2786, 1626
c     bounds 291 >= 0 @ 3.29709, 1628
c     bounds 290 >= 0 @ 3.30505, 1629
c     bounds 289 >= 0 @ 3.31069, 1629
c     bounds 288 >= 0 @ 3.31263, 1629
c     bounds 287 >= 0 @ 3.31473, 1629
c     bounds 286 >= 0 @ 3.31669, 1629
c     bounds 285 >= 0 @ 3.31865, 1629
c     bounds 284 >= 0 @ 3.32839, 1629
c     bounds 283 >= 0 @ 3.3332, 1629
c     bounds 282 >= 0 @ 3.3362, 1629
c     bounds 279 >= 0 @ 3.33879, 1631
c     bounds 275 >= 0 @ 3.38673, 1635
c     bounds 274 >= 0 @ 3.59388, 1666
c     bounds 182 >= 0 @ 4.33389, 1854
c     bounds 170 >= 0 @ 4.4138, 1876
c     bounds 169 >= 0 @ 4.43169, 1913
c     bounds 167 >= 0 @ 4.51314, 1921
c     bounds 166 >= 0 @ 4.54436, 1930
c     bounds 163 >= 0 @ 4.80383, 1981
c 2000 confls 5343 constrs 1155 vars
c INPROCESSING 0.049673 proptime 177843 prop/sec 0.462428 prop/ca
c     bounds 162 >= 0 @ 5.26097, 2007
c     bounds 160 >= 0 @ 5.2764, 2008
c     bounds 156 >= 0 @ 5.28078, 2008
c     bounds 147 >= 0 @ 5.28786, 2008
c     bounds 144 >= 0 @ 5.29321, 2009
c     bounds 139 >= 0 @ 5.39178, 2064
c     bounds 138 >= 0 @ 5.45992, 2078
c     bounds 137 >= 0 @ 5.46421, 2078
c     bounds 136 >= 0 @ 5.46583, 2078
c     bounds 135 >= 0 @ 5.48496, 2080
c     bounds 125 >= 0 @ 5.4963, 2084
c     bounds 124 >= 0 @ 5.49927, 2084
c     bounds 122 >= 0 @ 5.50612, 2085
c     bounds 121 >= 0 @ 5.50908, 2085
c     bounds 119 >= 0 @ 5.52056, 2087
c     bounds 118 >= 0 @ 5.54213, 2089
c     bounds 117 >= 0 @ 5.54487, 2089
c     bounds 115 >= 0 @ 5.55151, 2090
c     bounds 111 >= 0 @ 5.55318, 2090
c     bounds 96 >= 0 @ 5.56468, 2092
c     bounds 92 >= 0 @ 5.58785, 2109
c     bounds 91 >= 0 @ 5.65053, 2132
c     bounds 89 >= 0 @ 5.66438, 2139
c     bounds 88 >= 0 @ 5.68564, 2145
c     bounds 87 >= 0 @ 5.70191, 2148
c     bounds 86 >= 0 @ 6.00232, 2204
c     bounds 82 >= 0 @ 6.87595, 2463
c     bounds 81 >= 0 @ 6.91016, 2497
c     bounds 76 >= 0 @ 7.15802, 2559
c     bounds 67 >= 0 @ 7.166, 2560
c     bounds 65 >= 0 @ 7.23835, 2573
c 3000 confls 4691 constrs 1069 vars
c     bounds 64 >= 0 @ 13.2742, 3918
c     bounds 63 >= 0 @ 13.6194, 3967
c 4000 confls 5695 constrs 1041 vars
c     bounds 62 >= 0 @ 17.1781, 4572
c     bounds 61 >= 0 @ 18.1444, 4700
c 5000 confls 6699 constrs 1041 vars
c     bounds 60 >= 0 @ 25.0358, 5767
c     bounds 59 >= 0 @ 25.1852, 5812
c 6000 confls 7703 constrs 1041 vars
c     bounds 58 >= 0 @ 28.5837, 6480
c     bounds 57 >= 0 @ 29.0095, 6545
c INPROCESSING 0.607581 proptime 95687.6 prop/sec 1.28518 prop/ca
c 7000 confls 7726 constrs 1041 vars
c 8000 confls 8726 constrs 1041 vars
c     bounds 55 >= 0 @ 51.9597, 8857
c     bounds 54 >= 0 @ 52.1411, 8906
c 9000 confls 9730 constrs 1041 vars
c 10000 confls 10730 constrs 1041 vars
c 11000 confls 11730 constrs 1041 vars
c     bounds 53 >= 0 @ 57.8301, 11658
c 12000 confls 12732 constrs 1041 vars
c INPROCESSING 0.0589209 proptime 431731 prop/sec 1.08015 prop/ca
c     bounds 52 >= 0 @ 60.2626, 12682
c     bounds 51 >= 0 @ 60.2688, 12682
c     bounds 50 >= 0 @ 60.2731, 12682
c     bounds 49 >= 0 @ 60.2766, 12682
c     bounds 48 >= 0 @ 60.2803, 12682
c     bounds 47 >= 0 @ 60.2821, 12682
c     bounds 46 >= 0 @ 60.2838, 12682
c     bounds 45 >= 0 @ 60.2851, 12682
c     bounds 44 >= 0 @ 60.2863, 12682
c     bounds 43 >= 0 @ 60.2904, 12682
c     bounds 42 >= 0 @ 60.2966, 12682
c     bounds 41 >= 0 @ 60.3008, 12682
c     bounds 40 >= 0 @ 60.3093, 12682
c     bounds 39 >= 0 @ 60.311, 12682
c     bounds 38 >= 0 @ 60.3123, 12682
c     bounds 37 >= 0 @ 60.3138, 12682
c     bounds 36 >= 0 @ 60.3156, 12682
c 13000 confls 9800 constrs 981 vars
c     bounds 35 >= 0 @ 62.2611, 13093
c     bounds 34 >= 0 @ 64.7358, 13494
c     bounds 33 >= 0 @ 67.3939, 13917
c 14000 confls 10806 constrs 981 vars
c 15000 confls 11806 constrs 981 vars
c 16000 confls 12806 constrs 981 vars
c 17000 confls 13806 constrs 981 vars
c 18000 confls 14806 constrs 981 vars
c INPROCESSING 5.00746 proptime 252974 prop/sec 0.48707 prop/ca
c 19000 confls 11894 constrs 980 vars
c     bounds 32 >= 0 @ 88.7081, 19296
c     bounds 31 >= 0 @ 90.0886, 19645
c     bounds 30 >= 0 @ 90.6151, 19710
c 20000 confls 12900 constrs 979 vars
c     bounds 29 >= 0 @ 92.2519, 20041
c     bounds 28 >= 0 @ 92.9229, 20148
c     bounds 27 >= 0 @ 92.9792, 20165
c     bounds 26 >= 0 @ 94.1636, 20331
c 21000 confls 13908 constrs 977 vars
c 22000 confls 14908 constrs 976 vars
c 23000 confls 15908 constrs 976 vars
c 24000 confls 16908 constrs 976 vars
c INPROCESSING 11.573 proptime 121673 prop/sec 1.01244 prop/ca
c 25000 confls 12760 constrs 936 vars
c 26000 confls 13760 constrs 936 vars
c 27000 confls 14760 constrs 935 vars
c 28000 confls 15760 constrs 934 vars
c 29000 confls 16760 constrs 934 vars
c 30000 confls 17760 constrs 934 vars
c INPROCESSING 0.884031 proptime 452284 prop/sec 0.669605 prop/ca
c 31000 confls 11741 constrs 934 vars
c 32000 confls 12741 constrs 932 vars
c 33000 confls 13741 constrs 932 vars
c 34000 confls 14741 constrs 932 vars
c 35000 confls 15741 constrs 932 vars
c 36000 confls 16741 constrs 932 vars
c 37000 confls 17741 constrs 930 vars
c INPROCESSING 1.13215 proptime 330111 prop/sec 1.31419 prop/ca
c 38000 confls 14895 constrs 928 vars
c 39000 confls 15895 constrs 928 vars
c 40000 confls 16895 constrs 928 vars
c 41000 confls 17895 constrs 928 vars
c 42000 confls 18895 constrs 928 vars
c 43000 confls 19895 constrs 928 vars
c INPROCESSING 0.95602 proptime 300356 prop/sec 1.47553 prop/ca
c 44000 confls 13361 constrs 927 vars
c 45000 confls 14361 constrs 921 vars
c 46000 confls 15361 constrs 920 vars
c 47000 confls 16361 constrs 920 vars
c 48000 confls 17361 constrs 920 vars
c 49000 confls 18361 constrs 920 vars
c 50000 confls 19361 constrs 919 vars
c INPROCESSING 7.92128 proptime 282650 prop/sec 0.51787 prop/ca
c     bounds 25 >= 0 @ 149.081, 50670
c 51000 confls 13624 constrs 918 vars
c     bounds 23 >= 0 @ 151.019, 51446
c 52000 confls 14626 constrs 918 vars
c 53000 confls 15626 constrs 918 vars
c 54000 confls 16626 constrs 918 vars
c 55000 confls 17626 constrs 916 vars
c 56000 confls 18626 constrs 915 vars
c 57000 confls 19626 constrs 914 vars
c INPROCESSING 12.7732 proptime 130761 prop/sec 1.1519 prop/ca
c 58000 confls 13334 constrs 914 vars
c 59000 confls 14334 constrs 914 vars
c 60000 confls 15334 constrs 914 vars
c 61000 confls 16334 constrs 913 vars
c 62000 confls 17334 constrs 913 vars
c 63000 confls 18334 constrs 913 vars
c 64000 confls 19334 constrs 913 vars
c INPROCESSING 6.2542 proptime 260397 prop/sec 0.601402 prop/ca
c 65000 confls 12975 constrs 911 vars
c 66000 confls 13975 constrs 909 vars
c 67000 confls 14975 constrs 909 vars
c 68000 confls 15975 constrs 909 vars
c 69000 confls 16975 constrs 907 vars
c 70000 confls 17975 constrs 907 vars
c 71000 confls 18975 constrs 907 vars
c INPROCESSING 16.0315 proptime 105074 prop/sec 1.62202 prop/ca
c 72000 confls 14238 constrs 907 vars
c 73000 confls 15238 constrs 907 vars
c 74000 confls 16238 constrs 907 vars
c 75000 confls 17238 constrs 907 vars
c     bounds 22 >= 0 @ 233.114, 75306
c 76000 confls 18240 constrs 906 vars
c 77000 confls 19240 constrs 906 vars
c 78000 confls 20240 constrs 906 vars
c INPROCESSING 3.26311 proptime 286289 prop/sec 0.480381 prop/ca
c 79000 confls 13625 constrs 906 vars
c 80000 confls 14625 constrs 906 vars
c 81000 confls 15625 constrs 906 vars
c 82000 confls 16625 constrs 906 vars
c 83000 confls 17625 constrs 906 vars
c 84000 confls 18625 constrs 906 vars
c 85000 confls 19625 constrs 906 vars
c INPROCESSING 16.1626 proptime 187213 prop/sec 0.776663 prop/ca
c 86000 confls 15191 constrs 904 vars
c 87000 confls 16191 constrs 904 vars
c 88000 confls 17191 constrs 904 vars
c 89000 confls 18191 constrs 904 vars
c 90000 confls 19191 constrs 904 vars
c 91000 confls 20191 constrs 904 vars
c 92000 confls 21191 constrs 904 vars
c INPROCESSING 9.18079 proptime 250503 prop/sec 0.540524 prop/ca
c 93000 confls 12199 constrs 904 vars
c 94000 confls 13199 constrs 904 vars
c 95000 confls 14199 constrs 904 vars
c 96000 confls 15199 constrs 904 vars
c 97000 confls 16199 constrs 904 vars
c 98000 confls 17199 constrs 904 vars
c 99000 confls 18199 constrs 904 vars
c 100000 confls 19199 constrs 904 vars
c INPROCESSING 7.94329 proptime 271985 prop/sec 0.494612 prop/ca
c 101000 confls 12101 constrs 904 vars
c 102000 confls 13101 constrs 904 vars
c 103000 confls 14101 constrs 904 vars
c 104000 confls 15101 constrs 904 vars
c 105000 confls 16101 constrs 904 vars
c 106000 confls 17101 constrs 904 vars
