c Exact - branch main commit 8dac976
c Reading input file, expected format is wbo
c     bounds 8799 >= 0 @ 6.59693, 3252
c     bounds 8793 >= 0 @ 6.59949, 3252
c     bounds 8791 >= 0 @ 6.61322, 3256
c     bounds 8788 >= 0 @ 6.6196, 3264
c     bounds 8786 >= 0 @ 6.62173, 3264
c     bounds 8784 >= 0 @ 6.6262, 3265
c     bounds 8757 >= 0 @ 6.63254, 3269
c     bounds 8754 >= 0 @ 6.63474, 3269
c     bounds 8752 >= 0 @ 6.63678, 3269
c     bounds 8751 >= 0 @ 6.63866, 3269
c     bounds 8744 >= 0 @ 6.64083, 3270
c     bounds 8738 >= 0 @ 6.64288, 3270
c     bounds 8737 >= 0 @ 6.64484, 3270
c     bounds 8733 >= 0 @ 6.65113, 3271
c     bounds 8725 >= 0 @ 6.65578, 3273
c     bounds 8724 >= 0 @ 6.65793, 3273
c     bounds 8722 >= 0 @ 6.6603, 3273
c     bounds 8713 >= 0 @ 6.665, 3274
c     bounds 8707 >= 0 @ 6.66721, 3274
c     bounds 8706 >= 0 @ 6.67156, 3275
c     bounds 8704 >= 0 @ 6.68074, 3278
c     bounds 8700 >= 0 @ 6.68268, 3278
c     bounds 8698 >= 0 @ 6.68812, 3280
c     bounds 8671 >= 0 @ 6.696, 3289
c     bounds 8650 >= 0 @ 6.72784, 3313
c     bounds 8619 >= 0 @ 6.7345, 3314
c     bounds 8615 >= 0 @ 6.73996, 3315
c     bounds 8607 >= 0 @ 6.74406, 3316
c     bounds 8590 >= 0 @ 6.75192, 3317
c     bounds 8589 >= 0 @ 6.75429, 3317
c     bounds 8574 >= 0 @ 6.75621, 3317
c     bounds 8564 >= 0 @ 6.761, 3318
c     bounds 8538 >= 0 @ 6.76445, 3319
c     bounds 8520 >= 0 @ 6.76655, 3319
c     bounds 8509 >= 0 @ 6.76853, 3319
c     bounds 8469 >= 0 @ 6.77073, 3319
c     bounds 8456 >= 0 @ 6.77275, 3319
c     bounds 8449 >= 0 @ 6.77538, 3321
c     bounds 8445 >= 0 @ 6.77994, 3324
c     bounds 8442 >= 0 @ 6.78188, 3324
c     bounds 8431 >= 0 @ 6.79773, 3331
c     bounds 8421 >= 0 @ 6.80106, 3332
c     bounds 8419 >= 0 @ 6.80327, 3332
c     bounds 8395 >= 0 @ 6.80531, 3332
c     bounds 8392 >= 0 @ 6.80735, 3332
c     bounds 8389 >= 0 @ 6.81143, 3334
c     bounds 8385 >= 0 @ 6.81354, 3334
c     bounds 8366 >= 0 @ 6.81585, 3334
c     bounds 8347 >= 0 @ 6.81836, 3334
c     bounds 8346 >= 0 @ 6.82062, 3334
c     bounds 8343 >= 0 @ 6.82503, 3335
c     bounds 8335 >= 0 @ 6.82718, 3335
c     bounds 8333 >= 0 @ 6.83011, 3336
c     bounds 8290 >= 0 @ 6.83407, 3341
c     bounds 8279 >= 0 @ 6.85651, 3363
c     bounds 8273 >= 0 @ 6.86516, 3369
c     bounds 8265 >= 0 @ 6.86774, 3369
c     bounds 8231 >= 0 @ 6.8888, 3375
c     bounds 8203 >= 0 @ 6.89549, 3381
c     bounds 8198 >= 0 @ 6.9017, 3382
c     bounds 8197 >= 0 @ 6.90502, 3384
c     bounds 8180 >= 0 @ 6.92891, 3392
c     bounds 8172 >= 0 @ 6.93468, 3394
c     bounds 8139 >= 0 @ 6.94903, 3405
c     bounds 8135 >= 0 @ 6.96238, 3410
c     bounds 8126 >= 0 @ 6.96583, 3412
c     bounds 8122 >= 0 @ 6.99113, 3434
c     bounds 8118 >= 0 @ 7.00606, 3438
c     bounds 8114 >= 0 @ 7.00975, 3440
c     bounds 8108 >= 0 @ 7.02132, 3443
c     bounds 8097 >= 0 @ 7.02842, 3446
c     bounds 8092 >= 0 @ 7.0563, 3466
c     bounds 8088 >= 0 @ 7.22237, 3773
c     bounds 8084 >= 0 @ 7.24333, 3780
c     bounds 8073 >= 0 @ 7.25385, 3795
c     bounds 8065 >= 0 @ 7.44435, 3870
c 4000 confls 6889 constrs 2076 vars
c 5000 confls 7889 constrs 2076 vars
c 6000 confls 8889 constrs 2076 vars
c INPROCESSING 0.182143 proptime 803247 prop/sec 0.510231 prop/ca
c     bounds 8058 >= 0 @ 8.10644, 6658
c     bounds 8050 >= 0 @ 8.211, 6709
c     bounds 8044 >= 0 @ 8.35796, 6778
c     bounds 8042 >= 0 @ 8.36853, 6784
c     bounds 8033 >= 0 @ 8.37256, 6786
c     bounds 8003 >= 0 @ 8.40613, 6806
c     bounds 7988 >= 0 @ 8.43257, 6823
c     bounds 7977 >= 0 @ 8.43875, 6824
c     bounds 7975 >= 0 @ 8.44529, 6828
c 7000 confls 8582 constrs 2076 vars
c     bounds 7973 >= 0 @ 8.53275, 7025
c     bounds 7967 >= 0 @ 8.58336, 7046
c     bounds 7962 >= 0 @ 8.58622, 7046
c     bounds 7913 >= 0 @ 8.58929, 7046
c     bounds 7906 >= 0 @ 8.59216, 7046
c     bounds 7905 >= 0 @ 8.59725, 7047
c     bounds 7894 >= 0 @ 8.60902, 7052
c     bounds 7879 >= 0 @ 8.61357, 7053
c     bounds 7868 >= 0 @ 8.63592, 7065
c     bounds 7833 >= 0 @ 8.63979, 7066
c     bounds 7825 >= 0 @ 8.65558, 7073
c     bounds 7781 >= 0 @ 9.10748, 7257
c 8000 confls 9606 constrs 2076 vars
c     bounds 7761 >= 0 @ 9.85009, 8297
c 9000 confls 10608 constrs 2076 vars
c 10000 confls 11608 constrs 2076 vars
c     bounds 7760 >= 0 @ 10.4173, 10026
c     bounds 7758 >= 0 @ 10.4209, 10026
c     bounds 7755 >= 0 @ 10.425, 10027
c     bounds 7715 >= 0 @ 10.4548, 10037
c     bounds 7702 >= 0 @ 10.458, 10037
c     bounds 7662 >= 0 @ 10.4611, 10037
c     bounds 7660 >= 0 @ 10.4684, 10038
c     bounds 7659 >= 0 @ 10.4845, 10042
c     bounds 7656 >= 0 @ 10.5348, 10056
c     bounds 7648 >= 0 @ 10.5893, 10090
c     bounds 7610 >= 0 @ 10.6002, 10095
c     bounds 7609 >= 0 @ 10.6065, 10096
c     bounds 7581 >= 0 @ 10.7081, 10231
c     bounds 7540 >= 0 @ 10.7115, 10231
c     bounds 7535 >= 0 @ 10.719, 10238
c     bounds 7518 >= 0 @ 10.7222, 10238
c     bounds 7508 >= 0 @ 10.7251, 10238
c     bounds 7499 >= 0 @ 10.731, 10239
c     bounds 7478 >= 0 @ 10.7379, 10242
c     bounds 7463 >= 0 @ 10.7572, 10244
c     bounds 7452 >= 0 @ 10.7648, 10245
c     bounds 7445 >= 0 @ 10.7826, 10251
c     bounds 7440 >= 0 @ 10.7858, 10251
c     bounds 7432 >= 0 @ 10.7915, 10253
c     bounds 7427 >= 0 @ 10.8377, 10265
c     bounds 7426 >= 0 @ 10.841, 10265
c     bounds 7422 >= 0 @ 10.8467, 10266
c     bounds 7379 >= 0 @ 10.8649, 10273
c     bounds 7378 >= 0 @ 10.8784, 10279
c 11000 confls 12666 constrs 2076 vars
c 12000 confls 13666 constrs 2076 vars
c INPROCESSING 1.1418 proptime 337286 prop/sec 0.37086 prop/ca
c     bounds 7362 >= 0 @ 15.4747, 12499
c     bounds 7355 >= 0 @ 15.5177, 12525
c     bounds 7324 >= 0 @ 15.5336, 12529
c     bounds 7300 >= 0 @ 15.5464, 12541
c     bounds 7299 >= 0 @ 15.5506, 12542
c     bounds 7297 >= 0 @ 15.5752, 12548
c     bounds 7184 >= 0 @ 15.5941, 12570
c     bounds 7178 >= 0 @ 15.6512, 12594
c     bounds 7173 >= 0 @ 15.6545, 12595
c     bounds 7172 >= 0 @ 15.8373, 12639
c     bounds 7149 >= 0 @ 16.3153, 12902
c     bounds 7147 >= 0 @ 16.3643, 12913
c     bounds 7139 >= 0 @ 16.3678, 12913
c     bounds 7136 >= 0 @ 16.3892, 12919
c     bounds 7087 >= 0 @ 16.5301, 12978
c     bounds 7063 >= 0 @ 16.5573, 12992
c 13000 confls 10504 constrs 2076 vars
c     bounds 7058 >= 0 @ 16.7966, 13076
c     bounds 7046 >= 0 @ 16.8416, 13097
c     bounds 7032 >= 0 @ 16.8613, 13144
c     bounds 7017 >= 0 @ 16.9479, 13175
c     bounds 6940 >= 0 @ 17.3336, 13237
c     bounds 6907 >= 0 @ 17.3376, 13241
c     bounds 6882 >= 0 @ 17.4818, 13301
c     bounds 6871 >= 0 @ 17.5098, 13316
c     bounds 6850 >= 0 @ 17.6633, 13378
c     bounds 6837 >= 0 @ 17.6794, 13397
c     bounds 6830 >= 0 @ 17.7241, 13411
c     bounds 6829 >= 0 @ 17.738, 13417
c     bounds 6825 >= 0 @ 17.7437, 13418
c     bounds 6824 >= 0 @ 17.7542, 13420
c     bounds 6818 >= 0 @ 17.7593, 13421
c     bounds 6811 >= 0 @ 17.762, 13421
c     bounds 6809 >= 0 @ 17.7668, 13422
c     bounds 6806 >= 0 @ 17.7697, 13422
c     bounds 6802 >= 0 @ 17.7757, 13423
c     bounds 6789 >= 0 @ 17.7875, 13426
c     bounds 6788 >= 0 @ 17.7983, 13434
c     bounds 6784 >= 0 @ 17.8053, 13437
c     bounds 6752 >= 0 @ 17.9299, 13472
c     bounds 6738 >= 0 @ 17.9494, 13480
c 14000 confls 11552 constrs 2076 vars
c     bounds 6688 >= 0 @ 18.6539, 14317
c     bounds 6679 >= 0 @ 18.6994, 14339
c     bounds 6655 >= 0 @ 18.7332, 14353
c     bounds 6654 >= 0 @ 18.7364, 14353
c     bounds 6651 >= 0 @ 18.7392, 14353
c     bounds 6638 >= 0 @ 18.7533, 14358
c     bounds 6616 >= 0 @ 18.7677, 14360
c     bounds 6609 >= 0 @ 18.7719, 14361
c     bounds 6601 >= 0 @ 18.7778, 14365
c     bounds 6593 >= 0 @ 18.8347, 14374
c     bounds 6586 >= 0 @ 18.8431, 14377
c     bounds 6580 >= 0 @ 18.8696, 14386
c     bounds 6571 >= 0 @ 18.8806, 14400
c     bounds 6506 >= 0 @ 18.9062, 14404
c     bounds 6505 >= 0 @ 18.9166, 14406
c     bounds 6503 >= 0 @ 18.9549, 14417
c     bounds 6493 >= 0 @ 18.9707, 14434
c     bounds 6490 >= 0 @ 18.9826, 14450
c     bounds 6485 >= 0 @ 18.9867, 14451
c     bounds 6473 >= 0 @ 19.0599, 14470
c     bounds 6427 >= 0 @ 19.0734, 14474
c     bounds 6410 >= 0 @ 19.0801, 14477
c     bounds 6397 >= 0 @ 19.0944, 14489
c     bounds 6390 >= 0 @ 19.2154, 14731
c     bounds 6387 >= 0 @ 19.2634, 14763
c     bounds 6380 >= 0 @ 19.3274, 14802
c     bounds 6347 >= 0 @ 19.3439, 14805
c     bounds 6337 >= 0 @ 19.3714, 14817
c     bounds 6321 >= 0 @ 19.3789, 14818
c 15000 confls 12610 constrs 2076 vars
c     bounds 6250 >= 0 @ 19.781, 15011
c     bounds 6239 >= 0 @ 19.8937, 15056
c     bounds 6204 >= 0 @ 19.9758, 15092
c     bounds 6202 >= 0 @ 19.986, 15093
c     bounds 6191 >= 0 @ 20.1458, 15215
c     bounds 6152 >= 0 @ 20.6014, 15331
c     bounds 6141 >= 0 @ 21.0478, 15521
c     bounds 6043 >= 0 @ 21.1139, 15705
c 16000 confls 13626 constrs 2076 vars
c     bounds 6042 >= 0 @ 22.1618, 16115
c     bounds 6040 >= 0 @ 22.1659, 16116
c     bounds 6036 >= 0 @ 22.3066, 16149
c     bounds 6008 >= 0 @ 22.3145, 16151
c     bounds 5996 >= 0 @ 22.3184, 16151
c     bounds 5995 >= 0 @ 22.3219, 16151
c     bounds 5988 >= 0 @ 22.3822, 16178
c     bounds 5949 >= 0 @ 22.7083, 16882
c     bounds 5942 >= 0 @ 22.7878, 16910
c     bounds 5888 >= 0 @ 22.7968, 16914
c     bounds 5886 >= 0 @ 22.801, 16914
c     bounds 5884 >= 0 @ 22.8041, 16914
c     bounds 5878 >= 0 @ 22.8103, 16915
c     bounds 5868 >= 0 @ 22.8134, 16915
c     bounds 5865 >= 0 @ 22.8171, 16915
c     bounds 5807 >= 0 @ 22.8209, 16915
c     bounds 5756 >= 0 @ 22.8245, 16915
c     bounds 5742 >= 0 @ 22.8281, 16915
c     bounds 5702 >= 0 @ 22.8314, 16915
c     bounds 5676 >= 0 @ 22.8348, 16915
c     bounds 5672 >= 0 @ 22.8379, 16915
c     bounds 5636 >= 0 @ 22.8416, 16915
c     bounds 5632 >= 0 @ 22.8447, 16915
c     bounds 5597 >= 0 @ 22.848, 16915
c     bounds 5591 >= 0 @ 22.8512, 16915
c     bounds 5575 >= 0 @ 22.8547, 16915
c     bounds 5567 >= 0 @ 22.8584, 16915
c     bounds 5517 >= 0 @ 22.8616, 16915
c     bounds 5515 >= 0 @ 22.8646, 16915
c     bounds 5458 >= 0 @ 22.8679, 16915
c     bounds 5421 >= 0 @ 22.8711, 16915
c     bounds 5402 >= 0 @ 22.8747, 16915
c     bounds 5398 >= 0 @ 22.8775, 16915
c     bounds 5397 >= 0 @ 22.881, 16915
c     bounds 5389 >= 0 @ 22.8843, 16915
c     bounds 5339 >= 0 @ 22.8899, 16915
c     bounds 5281 >= 0 @ 22.9137, 16916
c     bounds 5277 >= 0 @ 22.9204, 16916
c     bounds 5272 >= 0 @ 22.9267, 16917
c     bounds 5213 >= 0 @ 22.9308, 16917
c     bounds 5209 >= 0 @ 22.9341, 16917
c     bounds 5208 >= 0 @ 22.9416, 16918
c     bounds 5206 >= 0 @ 22.9446, 16918
c     bounds 5198 >= 0 @ 22.9512, 16919
c     bounds 5183 >= 0 @ 22.9617, 16921
c     bounds 5170 >= 0 @ 23.0022, 16941
c     bounds 5166 >= 0 @ 23.1022, 16982
c     bounds 5150 >= 0 @ 23.1104, 16991
c     bounds 5149 >= 0 @ 23.1364, 16999
c 17000 confls 14724 constrs 2076 vars
c     bounds 5147 >= 0 @ 23.1473, 17001
c     bounds 5138 >= 0 @ 23.1508, 17002
c     bounds 5133 >= 0 @ 23.1544, 17002
c     bounds 5127 >= 0 @ 23.1633, 17003
c     bounds 5125 >= 0 @ 23.167, 17004
c     bounds 5120 >= 0 @ 23.1702, 17004
c     bounds 5067 >= 0 @ 23.1732, 17004
c     bounds 5061 >= 0 @ 23.1866, 17020
c     bounds 5038 >= 0 @ 23.2066, 17027
c     bounds 5036 >= 0 @ 23.2154, 17031
c     bounds 5035 >= 0 @ 23.2977, 17058
c     bounds 5012 >= 0 @ 23.3134, 17065
c     bounds 5007 >= 0 @ 23.3461, 17145
c     bounds 4994 >= 0 @ 23.4665, 17196
c     bounds 4989 >= 0 @ 23.4715, 17197
c     bounds 4971 >= 0 @ 23.5064, 17205
c     bounds 4970 >= 0 @ 23.5213, 17218
c     bounds 4963 >= 0 @ 23.5262, 17219
c     bounds 4960 >= 0 @ 23.5296, 17219
c     bounds 4946 >= 0 @ 23.5356, 17222
c 18000 confls 15764 constrs 2076 vars
c INPROCESSING 0.359809 proptime 181966 prop/sec 4.28205 prop/ca
c 19000 confls 12816 constrs 2076 vars
c 20000 confls 13816 constrs 2076 vars
c 21000 confls 14816 constrs 2076 vars
c 22000 confls 15816 constrs 2076 vars
c 23000 confls 16816 constrs 2076 vars
c 24000 confls 17816 constrs 2076 vars
c INPROCESSING 2.342 proptime 459090 prop/sec 0.461381 prop/ca
c     bounds 4914 >= 0 @ 32.0895, 24197
c     bounds 4894 >= 0 @ 32.0966, 24197
c     bounds 4889 >= 0 @ 32.1077, 24212
c     bounds 4886 >= 0 @ 32.1116, 24213
c     bounds 4877 >= 0 @ 32.1143, 24213
c     bounds 4876 >= 0 @ 32.1168, 24213
c     bounds 4870 >= 0 @ 32.119, 24213
c     bounds 4869 >= 0 @ 32.1214, 24213
c     bounds 4863 >= 0 @ 32.1237, 24213
c     bounds 4858 >= 0 @ 32.1261, 24213
c     bounds 4857 >= 0 @ 32.1285, 24213
c     bounds 4849 >= 0 @ 32.1309, 24213
c     bounds 4848 >= 0 @ 32.1348, 24214
c     bounds 4832 >= 0 @ 32.1439, 24220
c     bounds 4830 >= 0 @ 32.1604, 24234
c     bounds 4825 >= 0 @ 32.1867, 24261
c     bounds 4815 >= 0 @ 32.2227, 24333
c     bounds 4798 >= 0 @ 32.2929, 24353
c     bounds 4787 >= 0 @ 32.3587, 24396
c     bounds 4774 >= 0 @ 32.3809, 24403
c     bounds 4745 >= 0 @ 32.3868, 24405
c     bounds 4731 >= 0 @ 32.8016, 24519
c     bounds 4730 >= 0 @ 32.8307, 24528
c     bounds 4719 >= 0 @ 32.8528, 24544
c     bounds 4712 >= 0 @ 32.8575, 24546
c     bounds 4704 >= 0 @ 33.1617, 24667
c     bounds 4694 >= 0 @ 33.1701, 24672
c     bounds 4693 >= 0 @ 33.1762, 24673
c     bounds 4638 >= 0 @ 33.255, 24715
c     bounds 4630 >= 0 @ 33.7954, 24924
c     bounds 4629 >= 0 @ 33.8491, 24932
c 25000 confls 12045 constrs 2076 vars
c     bounds 4619 >= 0 @ 34.1725, 25048
c     bounds 4610 >= 0 @ 35.2989, 25916
c 26000 confls 13049 constrs 2076 vars
c     bounds 4604 >= 0 @ 35.7961, 26107
c 27000 confls 14051 constrs 2076 vars
c     bounds 4586 >= 0 @ 38.2986, 27924
c     bounds 4554 >= 0 @ 38.3141, 27928
c     bounds 4550 >= 0 @ 38.3442, 27954
c     bounds 4544 >= 0 @ 38.3998, 27970
c 28000 confls 15059 constrs 2076 vars
c     bounds 4532 >= 0 @ 38.8421, 28204
c     bounds 4526 >= 0 @ 38.855, 28211
c 29000 confls 16063 constrs 2076 vars
c 30000 confls 17063 constrs 2076 vars
c INPROCESSING 0.822165 proptime 383089 prop/sec 0.704867 prop/ca
c     bounds 4522 >= 0 @ 41.5659, 30683
c     bounds 4518 >= 0 @ 41.7969, 30798
c     bounds 4517 >= 0 @ 41.8111, 30813
c 31000 confls 13680 constrs 2076 vars
c     bounds 4472 >= 0 @ 42.5435, 31074
c     bounds 4404 >= 0 @ 42.7731, 31183
c     bounds 4401 >= 0 @ 42.7831, 31192
c     bounds 4397 >= 0 @ 42.7921, 31194
c     bounds 4390 >= 0 @ 42.7953, 31202
c     bounds 4358 >= 0 @ 42.9672, 31297
c     bounds 4351 >= 0 @ 42.99, 31374
c     bounds 4344 >= 0 @ 42.9959, 31377
c     bounds 4325 >= 0 @ 43.0217, 31385
c     bounds 4323 >= 0 @ 43.0289, 31390
c     bounds 4299 >= 0 @ 43.0348, 31395
c     bounds 4267 >= 0 @ 43.0374, 31395
c     bounds 4261 >= 0 @ 43.0402, 31396
c     bounds 4248 >= 0 @ 43.0425, 31396
c     bounds 4247 >= 0 @ 43.0446, 31396
c     bounds 4244 >= 0 @ 43.0515, 31397
c     bounds 4240 >= 0 @ 43.0548, 31398
c     bounds 4222 >= 0 @ 43.058, 31399
c     bounds 4221 >= 0 @ 43.0601, 31399
c     bounds 4214 >= 0 @ 43.0623, 31399
c     bounds 4211 >= 0 @ 43.0643, 31399
c     bounds 4202 >= 0 @ 43.0704, 31406
c     bounds 4194 >= 0 @ 43.0731, 31406
c     bounds 4185 >= 0 @ 43.1392, 31424
c     bounds 4174 >= 0 @ 43.1446, 31425
c     bounds 4170 >= 0 @ 43.1504, 31431
c     bounds 4153 >= 0 @ 43.1582, 31436
c     bounds 4141 >= 0 @ 43.3668, 31514
c     bounds 4134 >= 0 @ 43.3715, 31515
c     bounds 4130 >= 0 @ 43.6374, 31627
c 32000 confls 14740 constrs 2076 vars
c     bounds 4128 >= 0 @ 43.9316, 32045
c     bounds 4123 >= 0 @ 43.955, 32050
c     bounds 4121 >= 0 @ 43.985, 32058
c     bounds 4082 >= 0 @ 44.0022, 32065
c     bounds 4077 >= 0 @ 44.011, 32067
c     bounds 4070 >= 0 @ 44.0144, 32068
c     bounds 4069 >= 0 @ 44.032, 32072
c     bounds 4037 >= 0 @ 44.1613, 32148
c     bounds 4034 >= 0 @ 44.1763, 32153
c     bounds 4031 >= 0 @ 44.2395, 32182
c     bounds 3979 >= 0 @ 44.3288, 32220
c     bounds 3972 >= 0 @ 44.3405, 32265
c     bounds 3953 >= 0 @ 44.5064, 32322
c     bounds 3940 >= 0 @ 44.6797, 32575
c     bounds 3939 >= 0 @ 44.9219, 32672
c     bounds 3933 >= 0 @ 44.9595, 32683
c     bounds 3923 >= 0 @ 45.2972, 32825
c 33000 confls 15774 constrs 2076 vars
c     bounds 3911 >= 0 @ 46.9856, 33439
c     bounds 3892 >= 0 @ 47.0604, 33518
c     bounds 3889 >= 0 @ 47.2248, 33830
c     bounds 3887 >= 0 @ 47.4443, 33894
c     bounds 3867 >= 0 @ 47.4574, 33901
c     bounds 3853 >= 0 @ 47.4714, 33907
c     bounds 3847 >= 0 @ 47.5256, 33939
c 34000 confls 16788 constrs 2076 vars
c 35000 confls 17788 constrs 2076 vars
c     bounds 3842 >= 0 @ 51.6823, 35480
c     bounds 3840 >= 0 @ 51.8326, 35563
c     bounds 3837 >= 0 @ 51.8446, 35566
c     bounds 3832 >= 0 @ 52.9606, 35975
c 36000 confls 18796 constrs 2076 vars
c     bounds 3830 >= 0 @ 53.133, 36117
c     bounds 3821 >= 0 @ 53.1964, 36133
c     bounds 3815 >= 0 @ 53.2078, 36136
c     bounds 3781 >= 0 @ 53.2175, 36144
c     bounds 3766 >= 0 @ 53.353, 36291
c     bounds 3759 >= 0 @ 53.4105, 36322
c 37000 confls 19808 constrs 2076 vars
c INPROCESSING 0.259015 proptime 282991 prop/sec 1.16599 prop/ca
c     bounds 3757 >= 0 @ 54.0378, 37056
c     bounds 3751 >= 0 @ 54.0402, 37056
c     bounds 3746 >= 0 @ 54.0491, 37058
c     bounds 3744 >= 0 @ 54.0604, 37060
c     bounds 3741 >= 0 @ 54.063, 37060
c     bounds 3736 >= 0 @ 54.0716, 37062
c     bounds 3733 >= 0 @ 54.0801, 37064
c     bounds 3731 >= 0 @ 54.0821, 37064
c     bounds 3728 >= 0 @ 54.7401, 37315
c     bounds 3716 >= 0 @ 54.763, 37354
c     bounds 3698 >= 0 @ 54.789, 37357
c     bounds 3676 >= 0 @ 54.8032, 37362
c     bounds 3647 >= 0 @ 54.8132, 37364
c     bounds 3632 >= 0 @ 54.8161, 37365
c     bounds 3631 >= 0 @ 54.8203, 37366
c     bounds 3627 >= 0 @ 54.8291, 37370
c     bounds 3619 >= 0 @ 54.8441, 37374
c     bounds 3610 >= 0 @ 54.8476, 37383
c     bounds 3597 >= 0 @ 54.8587, 37392
c     bounds 3584 >= 0 @ 54.8611, 37392
c     bounds 3575 >= 0 @ 54.8636, 37392
c     bounds 3569 >= 0 @ 54.8658, 37392
c     bounds 3560 >= 0 @ 54.868, 37392
c     bounds 3557 >= 0 @ 54.8701, 37392
c     bounds 3555 >= 0 @ 54.8719, 37392
c     bounds 3552 >= 0 @ 54.8736, 37392
c     bounds 3548 >= 0 @ 54.8789, 37395
c     bounds 3524 >= 0 @ 54.9029, 37407
c     bounds 3509 >= 0 @ 54.9056, 37407
c     bounds 3500 >= 0 @ 54.9077, 37407
c     bounds 3462 >= 0 @ 54.9098, 37407
c     bounds 3424 >= 0 @ 54.914, 37408
c     bounds 3411 >= 0 @ 54.9903, 37472
c 38000 confls 12650 constrs 2076 vars
c     bounds 3399 >= 0 @ 55.3588, 38593
c     bounds 3368 >= 0 @ 55.3623, 38593
c     bounds 3356 >= 0 @ 55.3647, 38593
c     bounds 3352 >= 0 @ 55.3668, 38593
