c Exact - branch main commit 8dac976
c Reading input file, expected format is wbo
c     bounds 65 >= 2 @ 9.96459, 1116
c     bounds 63 >= 2 @ 9.98282, 1118
c     bounds 62 >= 2 @ 9.98459, 1118
c     bounds 61 >= 2 @ 9.99373, 1119
c     bounds 59 >= 2 @ 10.0108, 1121
c     bounds 58 >= 2 @ 10.0555, 1124
c     bounds 56 >= 2 @ 10.2204, 1225
c     bounds 55 >= 2 @ 10.2359, 1225
c     bounds 54 >= 2 @ 10.3236, 1243
c     bounds 53 >= 2 @ 10.3456, 1244
c     bounds 52 >= 2 @ 10.4005, 1250
c     bounds 50 >= 2 @ 10.4257, 1251
c     bounds 49 >= 2 @ 10.4817, 1258
c     bounds 47 >= 2 @ 10.6242, 1351
c     bounds 46 >= 2 @ 10.7209, 1364
c     bounds 45 >= 2 @ 11.287, 1410
c     bounds 44 >= 2 @ 11.291, 1410
c     bounds 43 >= 2 @ 11.2949, 1410
c     bounds 42 >= 2 @ 11.2979, 1410
c 2000 confls 4915 constrs 1874 vars
c INPROCESSING 1.66318 proptime 317267 prop/sec 0.306614 prop/ca
c 3000 confls 4665 constrs 1874 vars
c 4000 confls 5665 constrs 1874 vars
c 5000 confls 6665 constrs 1874 vars
c 6000 confls 7665 constrs 1874 vars
c INPROCESSING 13.7692 proptime 343161 prop/sec 0.303073 prop/ca
c     bounds 41 >= 2 @ 78.7873, 6698
c     bounds 40 >= 2 @ 79.2474, 6756
c     bounds 39 >= 2 @ 79.9998, 6827
c     bounds 38 >= 2 @ 80.3204, 6864
c 7000 confls 8310 constrs 1874 vars
c 8000 confls 9310 constrs 1874 vars
c 9000 confls 10310 constrs 1874 vars
c 10000 confls 11310 constrs 1874 vars
c 11000 confls 12310 constrs 1874 vars
c 12000 confls 13310 constrs 1874 vars
c INPROCESSING 10.8578 proptime 261680 prop/sec 0.299643 prop/ca
c 13000 confls 8403 constrs 1874 vars
c 14000 confls 9403 constrs 1874 vars
c 15000 confls 10403 constrs 1874 vars
c 16000 confls 11403 constrs 1874 vars
c 17000 confls 12403 constrs 1874 vars
c 18000 confls 13403 constrs 1874 vars
c INPROCESSING 11.5347 proptime 237548 prop/sec 0.269629 prop/ca
c 19000 confls 8286 constrs 1874 vars
c 20000 confls 9286 constrs 1874 vars
c 21000 confls 10286 constrs 1874 vars
c 22000 confls 11286 constrs 1874 vars
c 23000 confls 12286 constrs 1874 vars
c 24000 confls 13286 constrs 1874 vars
c INPROCESSING 2.74548 proptime 366755 prop/sec 0.357599 prop/ca
c 25000 confls 10277 constrs 1874 vars
c 26000 confls 11277 constrs 1874 vars
c 27000 confls 12277 constrs 1874 vars
c 28000 confls 13277 constrs 1874 vars
c 29000 confls 14277 constrs 1874 vars
c 30000 confls 15277 constrs 1874 vars
c INPROCESSING 0.914947 proptime 399061 prop/sec 0.937249 prop/ca
c 31000 confls 10916 constrs 1874 vars
c 32000 confls 11916 constrs 1874 vars
c 33000 confls 12916 constrs 1874 vars
c 34000 confls 13916 constrs 1874 vars
c 35000 confls 14916 constrs 1874 vars
c 36000 confls 15916 constrs 1874 vars
c 37000 confls 16916 constrs 1874 vars
c INPROCESSING 0.710044 proptime 407709 prop/sec 1.60597 prop/ca
c 38000 confls 12233 constrs 1874 vars
c 39000 confls 13233 constrs 1874 vars
c 40000 confls 14233 constrs 1874 vars
c 41000 confls 15233 constrs 1874 vars
c 42000 confls 16233 constrs 1874 vars
c 43000 confls 17233 constrs 1874 vars
c INPROCESSING 1.87996 proptime 122985 prop/sec 5.74792 prop/ca
c 44000 confls 14676 constrs 1874 vars
c 45000 confls 15676 constrs 1874 vars
c 46000 confls 16676 constrs 1874 vars
c 47000 confls 17676 constrs 1874 vars
c 48000 confls 18676 constrs 1874 vars
c 49000 confls 19676 constrs 1874 vars
c 50000 confls 20676 constrs 1874 vars
c INPROCESSING 3.51423 proptime 319026 prop/sec 0.422645 prop/ca
c 51000 confls 13672 constrs 1874 vars
c 52000 confls 14672 constrs 1874 vars
c 53000 confls 15672 constrs 1874 vars
c 54000 confls 16672 constrs 1874 vars
c 55000 confls 17672 constrs 1874 vars
c 56000 confls 18672 constrs 1874 vars
c 57000 confls 19672 constrs 1874 vars
c INPROCESSING 1.02991 proptime 390086 prop/sec 1.24721 prop/ca
c 58000 confls 12374 constrs 1874 vars
c 59000 confls 13374 constrs 1874 vars
c 60000 confls 14374 constrs 1874 vars
c 61000 confls 15374 constrs 1874 vars
c 62000 confls 16374 constrs 1874 vars
c 63000 confls 17374 constrs 1874 vars
c 64000 confls 18374 constrs 1874 vars
c INPROCESSING 1.03455 proptime 284440 prop/sec 1.34976 prop/ca
c 65000 confls 13279 constrs 1874 vars
c 66000 confls 14279 constrs 1874 vars
c 67000 confls 15279 constrs 1874 vars
c 68000 confls 16279 constrs 1874 vars
c 69000 confls 17279 constrs 1874 vars
c 70000 confls 18279 constrs 1874 vars
c 71000 confls 19279 constrs 1874 vars
c INPROCESSING 1.40934 proptime 381169 prop/sec 1.57946 prop/ca
c 72000 confls 13242 constrs 1874 vars
c 73000 confls 14242 constrs 1874 vars
c 74000 confls 15242 constrs 1874 vars
c 75000 confls 16242 constrs 1874 vars
c 76000 confls 17242 constrs 1874 vars
c 77000 confls 18242 constrs 1874 vars
c 78000 confls 19242 constrs 1874 vars
c INPROCESSING 1.43168 proptime 275118 prop/sec 0.985668 prop/ca
c 79000 confls 12291 constrs 1874 vars
c 80000 confls 13291 constrs 1874 vars
c 81000 confls 14291 constrs 1874 vars
c 82000 confls 15291 constrs 1874 vars
c 83000 confls 16291 constrs 1874 vars
c 84000 confls 17291 constrs 1874 vars
c 85000 confls 18291 constrs 1874 vars
c INPROCESSING 1.4514 proptime 266978 prop/sec 3.21511 prop/ca
c 86000 confls 15552 constrs 1874 vars
c 87000 confls 16552 constrs 1874 vars
c 88000 confls 17552 constrs 1874 vars
c 89000 confls 18552 constrs 1874 vars
c 90000 confls 19552 constrs 1874 vars
c 91000 confls 20552 constrs 1874 vars
c 92000 confls 21552 constrs 1874 vars
c INPROCESSING 3.04917 proptime 311214 prop/sec 0.460259 prop/ca
c     bounds 37 >= 2 @ 235.16, 92921
c 93000 confls 9783 constrs 1874 vars
c     bounds 36 >= 2 @ 238.174, 93227
c     bounds 35 >= 2 @ 238.461, 93270
c     bounds 34 >= 2 @ 238.551, 93288
c 94000 confls 10786 constrs 1874 vars
c 95000 confls 11786 constrs 1874 vars
c 96000 confls 12786 constrs 1874 vars
c 97000 confls 13786 constrs 1874 vars
c 98000 confls 14786 constrs 1874 vars
c 99000 confls 15786 constrs 1874 vars
c 100000 confls 16786 constrs 1874 vars
c INPROCESSING 17.0635 proptime 224514 prop/sec 0.320931 prop/ca
c 101000 confls 10185 constrs 1874 vars
c 102000 confls 11185 constrs 1874 vars
c 103000 confls 12185 constrs 1874 vars
c 104000 confls 13185 constrs 1874 vars
c 105000 confls 14185 constrs 1874 vars
c 106000 confls 15185 constrs 1874 vars
c 107000 confls 16185 constrs 1874 vars
c INPROCESSING 18.3885 proptime 360429 prop/sec 0.320203 prop/ca
c 108000 confls 11186 constrs 1874 vars
c 109000 confls 12186 constrs 1874 vars
c 110000 confls 13186 constrs 1874 vars
c 111000 confls 14186 constrs 1874 vars
c 112000 confls 15186 constrs 1874 vars
c 113000 confls 16186 constrs 1874 vars
c 114000 confls 17186 constrs 1874 vars
c INPROCESSING 18.5236 proptime 224027 prop/sec 0.325171 prop/ca
c 115000 confls 10822 constrs 1874 vars
c 116000 confls 11822 constrs 1874 vars
c 117000 confls 12822 constrs 1874 vars
c 118000 confls 13822 constrs 1874 vars
c 119000 confls 14822 constrs 1874 vars
c 120000 confls 15822 constrs 1874 vars
c 121000 confls 16822 constrs 1874 vars
c 122000 confls 17822 constrs 1874 vars
c INPROCESSING 17.5673 proptime 326530 prop/sec 0.320147 prop/ca
c 123000 confls 10290 constrs 1874 vars
c 124000 confls 11290 constrs 1874 vars
c 125000 confls 12290 constrs 1874 vars
c 126000 confls 13290 constrs 1874 vars
c 127000 confls 14290 constrs 1874 vars
c 128000 confls 15290 constrs 1874 vars
c 129000 confls 16290 constrs 1874 vars
c INPROCESSING 20.1825 proptime 213709 prop/sec 0.336159 prop/ca
c 130000 confls 9552 constrs 1874 vars
c 131000 confls 10552 constrs 1874 vars
c 132000 confls 11552 constrs 1874 vars
c 133000 confls 12552 constrs 1874 vars
c 134000 confls 13552 constrs 1874 vars
c 135000 confls 14552 constrs 1874 vars
c 136000 confls 15552 constrs 1874 vars
c 137000 confls 16552 constrs 1874 vars
c INPROCESSING 5.37985 proptime 321111 prop/sec 0.291077 prop/ca
c 138000 confls 12184 constrs 1874 vars
c 139000 confls 13184 constrs 1874 vars
c 140000 confls 14184 constrs 1874 vars
c 141000 confls 15184 constrs 1874 vars
c 142000 confls 16184 constrs 1874 vars
c 143000 confls 17184 constrs 1874 vars
c 144000 confls 18184 constrs 1874 vars
c INPROCESSING 2.44763 proptime 356593 prop/sec 0.58415 prop/ca
c 145000 confls 10856 constrs 1874 vars
c 146000 confls 11856 constrs 1874 vars
c 147000 confls 12856 constrs 1874 vars
c 148000 confls 13856 constrs 1874 vars
c 149000 confls 14856 constrs 1874 vars
c 150000 confls 15856 constrs 1874 vars
c 151000 confls 16856 constrs 1874 vars
c 152000 confls 17856 constrs 1874 vars
c INPROCESSING 1.93322 proptime 172177 prop/sec 3.91951 prop/ca
c 153000 confls 15713 constrs 1874 vars
c 154000 confls 16713 constrs 1874 vars
c 155000 confls 17713 constrs 1874 vars
c 156000 confls 18713 constrs 1874 vars
c 157000 confls 19713 constrs 1874 vars
c 158000 confls 20713 constrs 1874 vars
c 159000 confls 21713 constrs 1874 vars
c 160000 confls 22713 constrs 1874 vars
c INPROCESSING 1.54142 proptime 367950 prop/sec 1.93922 prop/ca
c 161000 confls 13844 constrs 1874 vars
c 162000 confls 14844 constrs 1874 vars
c 163000 confls 15844 constrs 1874 vars
c 164000 confls 16844 constrs 1874 vars
c 165000 confls 17844 constrs 1874 vars
c 166000 confls 18844 constrs 1874 vars
c 167000 confls 19844 constrs 1874 vars
c INPROCESSING 2.67997 proptime 297057 prop/sec 3.631 prop/ca
c 168000 confls 15660 constrs 1874 vars
c 169000 confls 16660 constrs 1874 vars
c 170000 confls 17660 constrs 1874 vars
c 171000 confls 18660 constrs 1874 vars
c 172000 confls 19660 constrs 1874 vars
c 173000 confls 20660 constrs 1874 vars
c 174000 confls 21660 constrs 1874 vars
c 175000 confls 22660 constrs 1874 vars
c INPROCESSING 1.91654 proptime 324188 prop/sec 1.00457 prop/ca
c 176000 confls 13797 constrs 1874 vars
c 177000 confls 14797 constrs 1874 vars
c 178000 confls 15797 constrs 1874 vars
c 179000 confls 16797 constrs 1874 vars
c 180000 confls 17797 constrs 1874 vars
c 181000 confls 18797 constrs 1874 vars
c 182000 confls 19797 constrs 1874 vars
c 183000 confls 20797 constrs 1874 vars
c INPROCESSING 1.59973 proptime 281711 prop/sec 1.27692 prop/ca
c 184000 confls 13680 constrs 1874 vars
c 185000 confls 14680 constrs 1874 vars
c 186000 confls 15680 constrs 1874 vars
c 187000 confls 16680 constrs 1874 vars
c 188000 confls 17680 constrs 1874 vars
c 189000 confls 18680 constrs 1874 vars
c 190000 confls 19680 constrs 1874 vars
c 191000 confls 20680 constrs 1874 vars
c INPROCESSING 3.124 proptime 239103 prop/sec 6.45652 prop/ca
c 192000 confls 17425 constrs 1874 vars
c 193000 confls 18425 constrs 1874 vars
c 194000 confls 19425 constrs 1874 vars
c 195000 confls 20425 constrs 1874 vars
c 196000 confls 21425 constrs 1874 vars
c 197000 confls 22425 constrs 1874 vars
c 198000 confls 23425 constrs 1874 vars
c INPROCESSING 4.91113 proptime 275411 prop/sec 3.64929 prop/ca
c 199000 confls 15958 constrs 1874 vars
c 200000 confls 16958 constrs 1874 vars
c 201000 confls 17958 constrs 1874 vars
c 202000 confls 18958 constrs 1874 vars
c 203000 confls 19958 constrs 1874 vars
c 204000 confls 20958 constrs 1874 vars
c 205000 confls 21958 constrs 1874 vars
c 206000 confls 22958 constrs 1874 vars
c INPROCESSING 2.51735 proptime 208482 prop/sec 1.06055 prop/ca
c     bounds 32 >= 2 @ 684.539, 206980
c 207000 confls 13451 constrs 1874 vars
c     bounds 31 >= 2 @ 685.183, 207042
c     bounds 30 >= 2 @ 686.167, 207136
c 208000 confls 14453 constrs 1874 vars
c 209000 confls 15453 constrs 1874 vars
c 210000 confls 16453 constrs 1874 vars
c 211000 confls 17453 constrs 1874 vars
c 212000 confls 18453 constrs 1874 vars
c 213000 confls 19453 constrs 1874 vars
c     bounds 29 >= 2 @ 753.14, 213171
c 214000 confls 20454 constrs 1874 vars
c INPROCESSING 3.62599 proptime 338052 prop/sec 0.355443 prop/ca
c 215000 confls 11091 constrs 1874 vars
