c Exact - branch main commit 8dac976
c Reading input file, expected format is wbo
c     bounds 8500 >= 0 @ 2.0437, 1961
c     bounds 8470 >= 0 @ 2.04589, 1961
c     bounds 8445 >= 0 @ 2.04789, 1961
c     bounds 8437 >= 0 @ 2.05008, 1961
c     bounds 8406 >= 0 @ 2.05225, 1961
c     bounds 8405 >= 0 @ 2.06288, 1964
c     bounds 8401 >= 0 @ 2.06998, 1991
c 2000 confls 4874 constrs 2076 vars
c INPROCESSING 0.0065651 proptime 421014 prop/sec 11.48 prop/ca
c     bounds 8356 >= 0 @ 2.13563, 2009
c     bounds 8354 >= 0 @ 2.13776, 2009
c     bounds 8352 >= 0 @ 2.14803, 2010
c     bounds 8318 >= 0 @ 2.14989, 2010
c     bounds 8312 >= 0 @ 2.15212, 2010
c     bounds 8305 >= 0 @ 2.20167, 2031
c     bounds 8284 >= 0 @ 2.20501, 2035
c     bounds 8257 >= 0 @ 2.40246, 2108
c     bounds 8253 >= 0 @ 2.41704, 2114
c     bounds 8247 >= 0 @ 3.96565, 2714
c     bounds 8244 >= 0 @ 4.00813, 2728
c     bounds 8235 >= 0 @ 4.04825, 2882
c     bounds 8234 >= 0 @ 4.05244, 2882
c     bounds 8232 >= 0 @ 4.0563, 2883
c     bounds 8229 >= 0 @ 4.05846, 2883
c     bounds 8222 >= 0 @ 4.23061, 2937
c     bounds 8206 >= 0 @ 4.24816, 2942
c     bounds 8145 >= 0 @ 4.26348, 2963
c     bounds 8142 >= 0 @ 4.30814, 2980
c     bounds 8141 >= 0 @ 4.31204, 2984
c     bounds 8135 >= 0 @ 4.32909, 2992
c 3000 confls 5731 constrs 2076 vars
c     bounds 8133 >= 0 @ 4.35539, 3026
c     bounds 8132 >= 0 @ 4.36461, 3034
c     bounds 8126 >= 0 @ 4.48552, 3066
c     bounds 8120 >= 0 @ 4.62819, 3140
c     bounds 7977 >= 0 @ 4.68744, 3187
c     bounds 7924 >= 0 @ 4.70997, 3198
c     bounds 7922 >= 0 @ 4.72804, 3209
c     bounds 7901 >= 0 @ 5.01076, 3326
c     bounds 7897 >= 0 @ 5.07236, 3353
c     bounds 7864 >= 0 @ 5.07599, 3355
c     bounds 7858 >= 0 @ 5.08404, 3357
c     bounds 7857 >= 0 @ 5.08642, 3357
c     bounds 7852 >= 0 @ 5.16483, 3379
c     bounds 7850 >= 0 @ 5.18047, 3411
c     bounds 7846 >= 0 @ 5.25227, 3441
c     bounds 7843 >= 0 @ 5.26861, 3447
c     bounds 7842 >= 0 @ 5.27762, 3454
c     bounds 7839 >= 0 @ 5.28608, 3456
c     bounds 7816 >= 0 @ 5.29057, 3461
c     bounds 7806 >= 0 @ 5.29285, 3461
c     bounds 7786 >= 0 @ 5.29785, 3463
c     bounds 7780 >= 0 @ 5.30664, 3465
c     bounds 7778 >= 0 @ 5.31395, 3467
c     bounds 7774 >= 0 @ 5.32365, 3469
c     bounds 7773 >= 0 @ 5.33924, 3489
c     bounds 7770 >= 0 @ 5.34982, 3496
c     bounds 7769 >= 0 @ 5.35272, 3496
c     bounds 7768 >= 0 @ 5.35505, 3496
c     bounds 7766 >= 0 @ 5.35744, 3496
c     bounds 7760 >= 0 @ 5.35983, 3496
c     bounds 7756 >= 0 @ 5.36219, 3496
c     bounds 7755 >= 0 @ 5.36461, 3496
c     bounds 7754 >= 0 @ 5.38207, 3500
c     bounds 7739 >= 0 @ 5.41662, 3510
c     bounds 7738 >= 0 @ 5.4232, 3511
c     bounds 7734 >= 0 @ 5.66486, 3743
c     bounds 7728 >= 0 @ 5.66792, 3743
c     bounds 7727 >= 0 @ 5.671, 3744
c     bounds 7726 >= 0 @ 5.67339, 3744
c     bounds 7721 >= 0 @ 5.67552, 3744
c     bounds 7720 >= 0 @ 5.68051, 3745
c     bounds 7716 >= 0 @ 5.69535, 3749
c     bounds 7715 >= 0 @ 5.7003, 3750
c     bounds 7646 >= 0 @ 5.74763, 3790
c     bounds 7645 >= 0 @ 5.77062, 3815
c     bounds 7630 >= 0 @ 5.82694, 3971
c     bounds 7620 >= 0 @ 5.84136, 3978
c     bounds 7618 >= 0 @ 5.84593, 3980
c 4000 confls 6827 constrs 2076 vars
c     bounds 7612 >= 0 @ 5.86493, 4004
c     bounds 7596 >= 0 @ 5.86775, 4004
c     bounds 7595 >= 0 @ 5.87412, 4005
c     bounds 7567 >= 0 @ 5.87668, 4005
c     bounds 7561 >= 0 @ 5.88031, 4006
c     bounds 7530 >= 0 @ 5.89019, 4013
c     bounds 7526 >= 0 @ 5.89448, 4014
c     bounds 7507 >= 0 @ 5.90052, 4016
c     bounds 7504 >= 0 @ 5.91917, 4023
c     bounds 7501 >= 0 @ 6.33202, 4452
c     bounds 7496 >= 0 @ 6.33667, 4454
c     bounds 7473 >= 0 @ 6.34185, 4458
c     bounds 7449 >= 0 @ 6.34536, 4459
c     bounds 7437 >= 0 @ 6.34791, 4459
c     bounds 7421 >= 0 @ 6.35611, 4460
c     bounds 7407 >= 0 @ 6.37323, 4467
c     bounds 7358 >= 0 @ 6.37581, 4467
c     bounds 7352 >= 0 @ 6.38994, 4485
c     bounds 7298 >= 0 @ 6.3926, 4485
c     bounds 7296 >= 0 @ 6.39519, 4485
c     bounds 7286 >= 0 @ 6.39749, 4485
c     bounds 7284 >= 0 @ 6.39991, 4485
c     bounds 7277 >= 0 @ 6.40207, 4485
c     bounds 7275 >= 0 @ 6.4043, 4485
c     bounds 7273 >= 0 @ 6.40635, 4485
c     bounds 7268 >= 0 @ 6.40833, 4485
c     bounds 7265 >= 0 @ 6.41267, 4486
c     bounds 7199 >= 0 @ 6.41999, 4492
c     bounds 7198 >= 0 @ 6.42879, 4502
c     bounds 7193 >= 0 @ 6.43172, 4502
c     bounds 7188 >= 0 @ 6.44156, 4504
c     bounds 7186 >= 0 @ 6.45202, 4514
c     bounds 7184 >= 0 @ 6.45632, 4515
c     bounds 7180 >= 0 @ 6.48267, 4521
c     bounds 7178 >= 0 @ 6.50701, 4527
c     bounds 7128 >= 0 @ 6.57028, 4617
c     bounds 7125 >= 0 @ 6.59369, 4641
c     bounds 7124 >= 0 @ 6.603, 4646
c     bounds 7108 >= 0 @ 7.00061, 4850
c     bounds 7100 >= 0 @ 7.06761, 4871
c     bounds 7091 >= 0 @ 7.08417, 4875
c     bounds 7080 >= 0 @ 7.09294, 4887
c     bounds 7030 >= 0 @ 7.09844, 4889
c     bounds 7024 >= 0 @ 7.10166, 4889
c     bounds 7020 >= 0 @ 7.10464, 4889
c     bounds 7013 >= 0 @ 7.10727, 4889
c     bounds 7011 >= 0 @ 7.11009, 4889
c     bounds 7010 >= 0 @ 7.11273, 4889
c     bounds 7006 >= 0 @ 7.11713, 4890
c     bounds 6988 >= 0 @ 7.12621, 4893
c     bounds 6981 >= 0 @ 7.14525, 4908
c 5000 confls 7929 constrs 2076 vars
c 6000 confls 8929 constrs 2076 vars
c INPROCESSING 0.131541 proptime 710823 prop/sec 1.00605 prop/ca
c     bounds 6963 >= 0 @ 7.56245, 6666
c     bounds 6948 >= 0 @ 7.57165, 6667
c     bounds 6947 >= 0 @ 7.57502, 6667
c     bounds 6939 >= 0 @ 7.57742, 6667
c     bounds 6938 >= 0 @ 7.58755, 6670
c     bounds 6937 >= 0 @ 7.59031, 6671
c     bounds 6930 >= 0 @ 7.59297, 6671
c     bounds 6928 >= 0 @ 7.60407, 6675
c     bounds 6922 >= 0 @ 7.61583, 6689
c     bounds 6897 >= 0 @ 7.61987, 6690
c     bounds 6889 >= 0 @ 7.6226, 6690
c     bounds 6880 >= 0 @ 7.62525, 6690
c     bounds 6874 >= 0 @ 7.63068, 6691
c     bounds 6872 >= 0 @ 7.63335, 6691
c     bounds 6862 >= 0 @ 7.64778, 6694
c     bounds 6853 >= 0 @ 7.65741, 6696
c     bounds 6846 >= 0 @ 7.66366, 6698
c     bounds 6804 >= 0 @ 7.69985, 6712
c     bounds 6777 >= 0 @ 7.70334, 6712
c     bounds 6775 >= 0 @ 7.70968, 6713
c     bounds 6765 >= 0 @ 7.71751, 6715
c     bounds 6763 >= 0 @ 7.72342, 6716
c     bounds 6732 >= 0 @ 7.76819, 6746
c     bounds 6721 >= 0 @ 7.79795, 6766
c     bounds 6717 >= 0 @ 7.81652, 6776
c     bounds 6711 >= 0 @ 7.83723, 6799
c     bounds 6699 >= 0 @ 7.84042, 6799
c     bounds 6679 >= 0 @ 7.84314, 6800
c     bounds 6677 >= 0 @ 7.86243, 6808
c     bounds 6676 >= 0 @ 7.86981, 6813
c     bounds 6659 >= 0 @ 7.95581, 6873
c     bounds 6645 >= 0 @ 7.98913, 6883
c     bounds 6615 >= 0 @ 8.01065, 6897
c     bounds 6596 >= 0 @ 8.01419, 6897
c     bounds 6594 >= 0 @ 8.01748, 6897
c     bounds 6566 >= 0 @ 8.02219, 6898
c     bounds 6537 >= 0 @ 8.11565, 6957
c     bounds 6520 >= 0 @ 8.13527, 6967
c 7000 confls 8639 constrs 2076 vars
c     bounds 6499 >= 0 @ 8.1922, 7030
c     bounds 6498 >= 0 @ 8.21449, 7047
c     bounds 6470 >= 0 @ 8.23515, 7053
c     bounds 6457 >= 0 @ 8.2575, 7086
c     bounds 6446 >= 0 @ 8.27495, 7101
c     bounds 6435 >= 0 @ 8.28677, 7105
c     bounds 6429 >= 0 @ 8.31133, 7124
c     bounds 6418 >= 0 @ 8.31558, 7125
c     bounds 6407 >= 0 @ 8.34267, 7142
c     bounds 6383 >= 0 @ 8.346, 7142
c     bounds 6375 >= 0 @ 8.34876, 7142
c     bounds 6372 >= 0 @ 8.35135, 7142
c     bounds 6370 >= 0 @ 8.36434, 7151
c     bounds 6367 >= 0 @ 8.47732, 7219
c     bounds 6357 >= 0 @ 8.52506, 7242
c     bounds 6349 >= 0 @ 8.57678, 7325
c     bounds 6333 >= 0 @ 8.61098, 7344
c     bounds 6302 >= 0 @ 8.65974, 7370
c     bounds 6299 >= 0 @ 8.71153, 7456
c     bounds 6298 >= 0 @ 8.72309, 7459
c     bounds 6260 >= 0 @ 8.73047, 7465
c     bounds 6255 >= 0 @ 8.74531, 7468
c     bounds 6248 >= 0 @ 8.75031, 7470
c     bounds 6210 >= 0 @ 8.7702, 7484
c     bounds 6205 >= 0 @ 8.78061, 7492
c     bounds 6198 >= 0 @ 8.80236, 7498
c     bounds 6175 >= 0 @ 8.81659, 7502
c     bounds 6154 >= 0 @ 8.81959, 7502
c     bounds 6106 >= 0 @ 8.82235, 7502
c     bounds 6098 >= 0 @ 8.82522, 7502
c     bounds 6094 >= 0 @ 8.82769, 7502
c     bounds 6093 >= 0 @ 8.83673, 7504
c     bounds 6060 >= 0 @ 8.84209, 7506
c     bounds 6056 >= 0 @ 8.84532, 7506
c     bounds 6050 >= 0 @ 8.84777, 7506
c     bounds 6049 >= 0 @ 8.90097, 7523
c     bounds 6046 >= 0 @ 8.90964, 7526
c     bounds 6041 >= 0 @ 8.92004, 7532
c     bounds 6017 >= 0 @ 8.9566, 7541
c     bounds 6001 >= 0 @ 8.98025, 7560
c     bounds 5986 >= 0 @ 8.98722, 7565
c     bounds 5944 >= 0 @ 9.06421, 7576
c     bounds 5939 >= 0 @ 9.09621, 7587
c     bounds 5937 >= 0 @ 9.1593, 7691
c     bounds 5935 >= 0 @ 9.16807, 7698
c     bounds 5932 >= 0 @ 9.19689, 7710
c     bounds 5930 >= 0 @ 9.2033, 7711
c     bounds 5912 >= 0 @ 9.20667, 7712
c     bounds 5898 >= 0 @ 9.23089, 7724
c     bounds 5897 >= 0 @ 9.26588, 7756
c     bounds 5877 >= 0 @ 9.30256, 7776
c     bounds 5874 >= 0 @ 9.31001, 7778
c     bounds 5869 >= 0 @ 9.32272, 7782
c     bounds 5862 >= 0 @ 9.3341, 7786
c     bounds 5852 >= 0 @ 9.3375, 7786
c     bounds 5848 >= 0 @ 9.35486, 7790
c     bounds 5836 >= 0 @ 9.37064, 7824
c     bounds 5817 >= 0 @ 9.37728, 7827
c     bounds 5814 >= 0 @ 9.38921, 7837
c     bounds 5808 >= 0 @ 9.40265, 7843
c     bounds 5805 >= 0 @ 9.40543, 7843
c     bounds 5804 >= 0 @ 9.40795, 7843
c     bounds 5802 >= 0 @ 9.41024, 7843
c     bounds 5800 >= 0 @ 9.41343, 7843
c     bounds 5782 >= 0 @ 9.41609, 7843
c     bounds 5777 >= 0 @ 9.42154, 7844
c     bounds 5775 >= 0 @ 9.42724, 7846
c     bounds 5739 >= 0 @ 9.43344, 7852
c     bounds 5733 >= 0 @ 9.43663, 7852
c     bounds 5728 >= 0 @ 9.43913, 7852
c     bounds 5726 >= 0 @ 9.44177, 7852
c     bounds 5712 >= 0 @ 9.44438, 7852
c     bounds 5705 >= 0 @ 9.44725, 7852
c     bounds 5698 >= 0 @ 9.44991, 7852
c     bounds 5688 >= 0 @ 9.45315, 7852
c     bounds 5682 >= 0 @ 9.47803, 7863
c     bounds 5668 >= 0 @ 9.48294, 7865
c     bounds 5667 >= 0 @ 9.53342, 7881
c     bounds 5644 >= 0 @ 9.65072, 7965
c 8000 confls 9797 constrs 2076 vars
c     bounds 5642 >= 0 @ 9.72395, 8055
c     bounds 5640 >= 0 @ 9.73205, 8058
c     bounds 5637 >= 0 @ 9.73615, 8058
c     bounds 5636 >= 0 @ 9.7395, 8058
c     bounds 5616 >= 0 @ 9.74276, 8058
c     bounds 5608 >= 0 @ 9.74609, 8058
c     bounds 5606 >= 0 @ 9.75848, 8062
c     bounds 5605 >= 0 @ 9.77236, 8064
c     bounds 5602 >= 0 @ 9.77549, 8064
c     bounds 5584 >= 0 @ 9.7867, 8066
c     bounds 5569 >= 0 @ 9.79112, 8069
c     bounds 5568 >= 0 @ 9.82527, 8089
c     bounds 5562 >= 0 @ 9.83262, 8091
c     bounds 5555 >= 0 @ 9.84944, 8099
c     bounds 5516 >= 0 @ 9.85415, 8106
c     bounds 5488 >= 0 @ 9.90794, 8153
c     bounds 5485 >= 0 @ 9.93398, 8218
c     bounds 5481 >= 0 @ 9.9392, 8219
c     bounds 5480 >= 0 @ 9.94922, 8225
c     bounds 5415 >= 0 @ 9.95251, 8225
c     bounds 5408 >= 0 @ 9.95564, 8225
c     bounds 5406 >= 0 @ 9.95819, 8225
c     bounds 5405 >= 0 @ 9.9639, 8226
c     bounds 5404 >= 0 @ 9.96798, 8227
c     bounds 5402 >= 0 @ 9.97436, 8230
c     bounds 5401 >= 0 @ 9.98558, 8234
c     bounds 5397 >= 0 @ 9.98859, 8234
c     bounds 5394 >= 0 @ 10.0096, 8241
c     bounds 5374 >= 0 @ 10.0736, 8278
c     bounds 5368 >= 0 @ 10.089, 8283
c     bounds 5360 >= 0 @ 10.105, 8294
c     bounds 5357 >= 0 @ 10.1194, 8311
c     bounds 5354 >= 0 @ 10.1261, 8312
c     bounds 5351 >= 0 @ 10.1391, 8316
c     bounds 5350 >= 0 @ 10.146, 8319
c     bounds 5348 >= 0 @ 10.3776, 8416
c     bounds 5341 >= 0 @ 10.3895, 8419
c     bounds 5339 >= 0 @ 10.3968, 8421
c     bounds 5330 >= 0 @ 10.4046, 8427
c     bounds 5312 >= 0 @ 10.4076, 8427
c     bounds 5310 >= 0 @ 10.4182, 8433
c     bounds 5300 >= 0 @ 10.6161, 8520
c     bounds 5294 >= 0 @ 10.7298, 8554
c     bounds 5291 >= 0 @ 10.7335, 8554
c     bounds 5290 >= 0 @ 10.7642, 8566
c     bounds 5274 >= 0 @ 10.7728, 8581
c     bounds 5270 >= 0 @ 10.7919, 8587
c     bounds 5264 >= 0 @ 10.8023, 8590
c     bounds 5262 >= 0 @ 10.8063, 8591
c     bounds 5261 >= 0 @ 10.909, 8652
c     bounds 5232 >= 0 @ 10.9296, 8696
c     bounds 5215 >= 0 @ 10.952, 8707
c     bounds 5212 >= 0 @ 10.9554, 8707
c     bounds 5210 >= 0 @ 10.9582, 8707
c     bounds 5208 >= 0 @ 10.9689, 8710
c     bounds 5198 >= 0 @ 10.994, 8715
c     bounds 5191 >= 0 @ 11.1874, 8764
c     bounds 5180 >= 0 @ 11.3086, 8812
c     bounds 5174 >= 0 @ 11.3238, 8814
c     bounds 5166 >= 0 @ 11.4194, 8868
c     bounds 5136 >= 0 @ 11.4266, 8872
c     bounds 5105 >= 0 @ 11.4297, 8872
c     bounds 5081 >= 0 @ 11.5158, 8905
c     bounds 5071 >= 0 @ 11.5388, 8924
c     bounds 5069 >= 0 @ 11.5653, 8928
c     bounds 5066 >= 0 @ 11.5894, 8937
c     bounds 5046 >= 0 @ 11.6106, 8948
c     bounds 5036 >= 0 @ 11.6294, 8958
c 9000 confls 10933 constrs 2076 vars
c     bounds 5034 >= 0 @ 11.8304, 9023
c     bounds 5013 >= 0 @ 11.9942, 9096
c     bounds 5009 >= 0 @ 12.0586, 9234
c     bounds 5006 >= 0 @ 12.0654, 9236
c     bounds 5000 >= 0 @ 12.0689, 9236
c     bounds 4975 >= 0 @ 12.072, 9236
c     bounds 4966 >= 0 @ 12.0751, 9236
c     bounds 4963 >= 0 @ 12.0815, 9238
c     bounds 4911 >= 0 @ 12.112, 9249
c     bounds 4904 >= 0 @ 12.1154, 9249
c     bounds 4902 >= 0 @ 12.1181, 9249
c     bounds 4899 >= 0 @ 12.1207, 9249
c     bounds 4894 >= 0 @ 12.126, 9250
c     bounds 4891 >= 0 @ 12.138, 9260
c     bounds 4887 >= 0 @ 12.1558, 9265
c     bounds 4883 >= 0 @ 12.3906, 9400
c     bounds 4852 >= 0 @ 12.394, 9400
c     bounds 4851 >= 0 @ 12.4422, 9418
c     bounds 4841 >= 0 @ 12.5133, 9456
c     bounds 4836 >= 0 @ 12.5203, 9457
c     bounds 4820 >= 0 @ 12.5753, 9472
c     bounds 4814 >= 0 @ 12.5803, 9473
c     bounds 4787 >= 0 @ 12.5838, 9473
c     bounds 4736 >= 0 @ 12.587, 9473
c     bounds 4731 >= 0 @ 12.6171, 9483
c     bounds 4689 >= 0 @ 12.6247, 9503
c     bounds 4669 >= 0 @ 12.6342, 9513
c     bounds 4661 >= 0 @ 12.6378, 9513
c     bounds 4655 >= 0 @ 12.6408, 9513
c     bounds 4653 >= 0 @ 12.6437, 9513
c     bounds 4650 >= 0 @ 12.6527, 9515
c     bounds 4646 >= 0 @ 12.6556, 9516
c     bounds 4632 >= 0 @ 12.6769, 9535
c     bounds 4626 >= 0 @ 12.6901, 9539
c     bounds 4620 >= 0 @ 12.7621, 9620
c     bounds 4608 >= 0 @ 12.7762, 9624
c     bounds 4606 >= 0 @ 12.7793, 9624
c     bounds 4604 >= 0 @ 12.8401, 9651
c     bounds 4602 >= 0 @ 12.8516, 9653
c     bounds 4587 >= 0 @ 12.8618, 9658
c     bounds 4543 >= 0 @ 12.8711, 9660
c     bounds 4541 >= 0 @ 12.9461, 9699
c     bounds 4540 >= 0 @ 13.0754, 9762
c 10000 confls 12019 constrs 2076 vars
c     bounds 4539 >= 0 @ 14.5707, 10562
c     bounds 4531 >= 0 @ 14.6047, 10577
c     bounds 4530 >= 0 @ 14.7886, 10630
c     bounds 4526 >= 0 @ 14.8801, 10843
c     bounds 4511 >= 0 @ 14.9206, 10860
c     bounds 4507 >= 0 @ 14.9382, 10866
c     bounds 4494 >= 0 @ 14.9626, 10870
c     bounds 4485 >= 0 @ 14.9672, 10871
c     bounds 4427 >= 0 @ 14.9713, 10871
c     bounds 4400 >= 0 @ 14.9754, 10871
c     bounds 4376 >= 0 @ 14.9787, 10871
c     bounds 4371 >= 0 @ 14.9818, 10871
c     bounds 4370 >= 0 @ 14.9848, 10871
c     bounds 4364 >= 0 @ 14.9875, 10871
c     bounds 4360 >= 0 @ 14.9907, 10871
c     bounds 4355 >= 0 @ 14.9937, 10871
c     bounds 4348 >= 0 @ 14.9965, 10871
c     bounds 4346 >= 0 @ 14.9992, 10871
c     bounds 4343 >= 0 @ 15.0028, 10871
c     bounds 4340 >= 0 @ 15.006, 10871
c     bounds 4334 >= 0 @ 15.0087, 10871
c     bounds 4333 >= 0 @ 15.0114, 10871
c     bounds 4327 >= 0 @ 15.0139, 10871
c     bounds 4323 >= 0 @ 15.0193, 10872
c     bounds 4304 >= 0 @ 15.0645, 10913
c     bounds 4291 >= 0 @ 15.0707, 10914
c     bounds 4286 >= 0 @ 15.0737, 10914
c     bounds 4270 >= 0 @ 15.0766, 10914
c     bounds 4263 >= 0 @ 15.1065, 10923
c     bounds 4256 >= 0 @ 15.1216, 10927
c     bounds 4246 >= 0 @ 15.1432, 10949
c     bounds 4204 >= 0 @ 15.1548, 10958
c 11000 confls 13083 constrs 2076 vars
c     bounds 4201 >= 0 @ 15.3214, 11238
c     bounds 4199 >= 0 @ 15.338, 11246
c     bounds 4192 >= 0 @ 15.3859, 11257
c     bounds 4177 >= 0 @ 15.4, 11261
c     bounds 4170 >= 0 @ 15.4138, 11266
c     bounds 4160 >= 0 @ 15.4541, 11333
c     bounds 4159 >= 0 @ 15.4923, 11351
c     bounds 4155 >= 0 @ 15.5953, 11384
c     bounds 4105 >= 0 @ 15.6038, 11387
c     bounds 4088 >= 0 @ 15.6281, 11389
c     bounds 4065 >= 0 @ 15.6315, 11389
c     bounds 4057 >= 0 @ 15.6433, 11393
c     bounds 4044 >= 0 @ 15.6494, 11394
c     bounds 4028 >= 0 @ 15.6555, 11399
c     bounds 4026 >= 0 @ 15.6621, 11402
c     bounds 4025 >= 0 @ 15.6684, 11404
c     bounds 4021 >= 0 @ 15.679, 11408
c     bounds 4001 >= 0 @ 15.6894, 11411
c     bounds 3996 >= 0 @ 15.6929, 11411
c     bounds 3993 >= 0 @ 15.6968, 11412
c     bounds 3960 >= 0 @ 15.7084, 11414
c     bounds 3954 >= 0 @ 15.7233, 11424
c     bounds 3943 >= 0 @ 15.7272, 11425
c     bounds 3941 >= 0 @ 15.7414, 11428
c     bounds 3928 >= 0 @ 15.7654, 11445
c     bounds 3927 >= 0 @ 15.776, 11450
c     bounds 3923 >= 0 @ 15.7804, 11451
c     bounds 3913 >= 0 @ 15.7837, 11451
c     bounds 3911 >= 0 @ 15.8653, 11464
c     bounds 3888 >= 0 @ 15.871, 11466
c     bounds 3885 >= 0 @ 15.8777, 11469
c     bounds 3880 >= 0 @ 15.884, 11471
c     bounds 3869 >= 0 @ 16.057, 11549
c     bounds 3807 >= 0 @ 16.0706, 11576
c     bounds 3804 >= 0 @ 16.084, 11582
c     bounds 3799 >= 0 @ 16.0896, 11584
c     bounds 3786 >= 0 @ 16.0941, 11584
c     bounds 3765 >= 0 @ 16.0976, 11584
c     bounds 3751 >= 0 @ 16.1018, 11584
c     bounds 3746 >= 0 @ 16.1052, 11584
c     bounds 3745 >= 0 @ 16.1082, 11584
c     bounds 3742 >= 0 @ 16.1112, 11584
c     bounds 3741 >= 0 @ 16.1144, 11584
c     bounds 3740 >= 0 @ 16.1174, 11584
c     bounds 3738 >= 0 @ 16.1203, 11584
c     bounds 3737 >= 0 @ 16.1234, 11584
c     bounds 3728 >= 0 @ 16.1267, 11584
c     bounds 3727 >= 0 @ 16.1301, 11584
c     bounds 3726 >= 0 @ 16.1329, 11584
c     bounds 3714 >= 0 @ 16.1664, 11594
c     bounds 3697 >= 0 @ 16.1879, 11609
c     bounds 3664 >= 0 @ 16.1915, 11609
c     bounds 3659 >= 0 @ 16.2018, 11611
c     bounds 3656 >= 0 @ 16.2103, 11614
c     bounds 3645 >= 0 @ 16.2467, 11639
